   1.2378057e+00	   5.0375000e-04	   2.5228704e+00	   1.8248100e-05	   5.3134123e-01	   4.2977905e-07	   8.8948501e-02	   2.2786865e-06	
   9.2801150e+00	   5.0416500e-04	   9.3570315e+00	   1.8248300e-05	   1.8812977e+00	   4.2724609e-07	   8.2922207e-01	   2.2786865e-06	
   1.8575465e+01	   5.0583500e-04	   1.7664817e+01	   1.8250700e-05	   3.6351669e+00	   4.2596436e-07	   1.9017968e+00	   2.2735596e-06	
   2.8913945e+01	   5.0666500e-04	   2.6402349e+01	   1.8264000e-05	   5.6462211e+00	   4.2596436e-07	   3.2391492e+00	   2.2735596e-06	
   3.9710638e+01	   5.0896000e-04	   3.5859813e+01	   1.8303600e-05	   7.9959297e+00	   4.2977905e-07	   6.4608852e+00	   2.2786865e-06	
   5.1396826e+01	   5.1854000e-04	   4.6138169e+01	   1.8410000e-05	   1.0636285e+01	   4.2596436e-07	   9.1546609e+00	   2.2786865e-06	
   6.3502922e+01	   5.3583500e-04	   5.6752784e+01	   1.8604000e-05	   1.3448107e+01	   4.2596436e-07	   1.1431598e+01	   2.2989502e-06	
   7.6333174e+01	   5.6666500e-04	   6.8130769e+01	   1.8907600e-05	   1.6732272e+01	   4.2214966e-07	   1.3963194e+01	   2.2989502e-06	
   8.9960551e+01	   6.1187500e-04	   7.9939405e+01	   1.9358700e-05	   2.0150752e+01	   4.1833496e-07	   1.6691844e+01	   2.2786865e-06	
   1.0378873e+02	   6.6000000e-04	   9.2325584e+01	   1.9924300e-05	   2.3887703e+01	   4.2852783e-07	   1.9683004e+01	   2.2989502e-06	
   1.1850406e+02	   7.1000000e-04	   1.0546838e+02	   2.0603500e-05	   2.7953702e+01	   4.2471313e-07	   2.2956845e+01	   2.2989502e-06	
   1.3393471e+02	   7.5771000e-04	   1.1877153e+02	   2.1320100e-05	   3.6631538e+01	   4.2471313e-07	   2.6398132e+01	   2.2634277e-06	
   1.4940564e+02	   8.0041500e-04	   1.3293702e+02	   2.2099900e-05	   4.3266733e+01	   4.1961670e-07	   3.0152706e+01	   2.2786865e-06	
   1.6636300e+02	   8.3312500e-04	   1.4768558e+02	   2.2900200e-05	   4.8610645e+01	   4.3106079e-07	   3.4190672e+01	   2.2989502e-06	
   1.8322779e+02	   8.5979000e-04	   1.6242071e+02	   2.3619700e-05	   5.4346205e+01	   4.2724609e-07	   3.8395126e+01	   2.2634277e-06	
   2.0081521e+02	   8.8146000e-04	   1.7868089e+02	   2.4342300e-05	   6.0339627e+01	   4.1961670e-07	   4.3079028e+01	   2.2735596e-06	
   2.1939329e+02	   8.9625000e-04	   1.9476024e+02	   2.5053700e-05	   6.6730674e+01	   4.2343140e-07	   4.7872614e+01	   2.2989502e-06	
   2.3814831e+02	   9.1021000e-04	   2.1155110e+02	   2.5670400e-05	   7.3551422e+01	   4.2724609e-07	   5.2975580e+01	   2.2684326e-06	
   2.5787626e+02	   9.2083500e-04	   2.2906028e+02	   2.6299400e-05	   8.0558818e+01	   4.2089844e-07	   5.8485299e+01	   2.2888184e-06	
   2.7802039e+02	   9.3229000e-04	   2.6435721e+02	   2.6863600e-05	   8.8045373e+01	   4.3106079e-07	   6.4177832e+01	   2.2786865e-06	
   2.9885100e+02	   9.4104000e-04	   2.8985433e+02	   2.7393900e-05	   9.5940381e+01	   4.1961670e-07	   7.0245676e+01	   2.2684326e-06	
   3.2067181e+02	   9.4979000e-04	   3.0963892e+02	   2.7903400e-05	   1.0401337e+02	   4.2214966e-07	   7.6590608e+01	   2.2786865e-06	
   3.4250449e+02	   9.5812500e-04	   3.3024157e+02	   2.8385400e-05	   1.1285428e+02	   4.2724609e-07	   8.3272607e+01	   2.2888184e-06	
   3.6550731e+02	   9.6812500e-04	   3.5116339e+02	   2.8842400e-05	   1.2175757e+02	   4.2724609e-07	   9.0413459e+01	   2.2786865e-06	
   3.8922001e+02	   9.7750000e-04	   3.7287631e+02	   2.9267200e-05	   1.3109504e+02	   4.2724609e-07	   9.7652549e+01	   2.2786865e-06	
   4.1269600e+02	   9.8458500e-04	   3.9545262e+02	   2.9663100e-05	   1.4103390e+02	   4.2977905e-07	   1.0543213e+02	   2.2786865e-06	
   4.3837767e+02	   9.9375000e-04	   4.1808095e+02	   3.0062200e-05	   1.5116489e+02	   4.2343140e-07	   1.1355132e+02	   2.2786865e-06	
   4.6356459e+02	   1.0020850e-03	   4.4169532e+02	   3.0410500e-05	   1.6182722e+02	   4.2724609e-07	   1.2176670e+02	   2.3193359e-06	
   4.8966414e+02	   1.0085400e-03	   4.6603921e+02	   3.0769600e-05	   1.7284207e+02	   4.4378662e-07	   1.3082488e+02	   2.2786865e-06	
   5.1667920e+02	   1.0145850e-03	   4.9040201e+02	   3.1095800e-05	   1.8430924e+02	   4.6667480e-07	   1.3986130e+02	   2.2786865e-06	
   5.7058012e+02	   1.0197900e-03	   5.1653180e+02	   3.1399500e-05	   1.9642871e+02	   5.2389526e-07	   1.4934836e+02	   2.2888184e-06	
   6.0910053e+02	   1.0266650e-03	   5.4232302e+02	   3.1711200e-05	   2.0858653e+02	   6.0906982e-07	   1.5932621e+02	   2.3397217e-06	
   6.3877457e+02	   1.0329150e-03	   5.6886371e+02	   3.1982700e-05	   2.2152197e+02	   7.5149536e-07	   1.6958098e+02	   2.3651123e-06	
   6.6949022e+02	   1.0387500e-03	   5.9659647e+02	   3.2241900e-05	   2.3489183e+02	   9.4476318e-07	   1.8030010e+02	   2.4465332e-06	
   7.0050101e+02	   1.0437500e-03	   6.2436732e+02	   3.2499600e-05	   2.4829704e+02	   1.1660156e-06	   1.9134324e+02	   2.6346436e-06	
   7.3250428e+02	   1.0487500e-03	   6.5310085e+02	   3.2741300e-05	   2.6294681e+02	   1.4508667e-06	   2.0281481e+02	   2.9296875e-06	
   7.6559786e+02	   1.0537500e-03	   6.8229928e+02	   3.2977800e-05	   2.7743673e+02	   1.7827454e-06	   2.1491233e+02	   3.3975830e-06	
   7.9859269e+02	   1.0604150e-03	   7.1221789e+02	   3.3195600e-05	   2.9252668e+02	   2.1400452e-06	   2.2705000e+02	   4.1300049e-06	
   8.3284967e+02	   1.0639600e-03	   7.4335215e+02	   3.3414300e-05	   3.0827296e+02	   2.4935303e-06	   2.3985481e+02	   5.0811768e-06	
   8.6798819e+02	   1.0685400e-03	   7.7412391e+02	   3.3628600e-05	   3.2433415e+02	   2.8635559e-06	   2.5315736e+02	   6.2204590e-06	
   9.0298468e+02	   1.0733350e-03	   8.0639742e+02	   3.3818800e-05	   3.4100078e+02	   3.2412109e-06	   2.6643204e+02	   7.6293945e-06	
   9.4034177e+02	   1.0783350e-03	   8.3928891e+02	   3.4011200e-05	   3.5805101e+02	   3.6087036e-06	   2.8089246e+02	   9.2214355e-06	
   9.7704452e+02	   1.0827100e-03	   8.7182808e+02	   3.4205000e-05	   3.7564327e+02	   3.9367676e-06	   2.9523376e+02	   1.1011719e-05	
   1.0146468e+03	   1.0879150e-03	   9.0692291e+02	   3.4378600e-05	   3.9407332e+02	   4.2724609e-06	   3.1008504e+02	   1.2776733e-05	
   1.0537666e+03	   1.0920850e-03	   9.4119160e+02	   3.4562800e-05	   4.1244764e+02	   4.5827332e-06	   3.2559423e+02	   1.4678955e-05	
   1.0927738e+03	   1.0960400e-03	   9.7644442e+02	   3.4735800e-05	   4.3171397e+02	   4.8713684e-06	   3.4143023e+02	   1.6652466e-05	
   1.1329672e+03	   1.1008350e-03	   1.0127904e+03	   3.4906000e-05	   4.5160981e+02	   5.1473083e-06	   3.5784116e+02	   1.8315674e-05	
   1.1736466e+03	   1.1054150e-03	   1.0494319e+03	   3.5077300e-05	   4.7135091e+02	   5.4054260e-06	   3.7449995e+02	   1.9917847e-05	
