   1.6655461e+00	   5.0833500e-04	   3.7224910e-02	   2.0255100e-05	   1.0597620e-01	   4.2724609e-07	   1.1127016e-03	   4.5572510e-06	
   3.5684223e+00	   5.0833500e-04	   1.2450444e+00	   2.0206900e-05	   3.2692526e-01	   4.1708374e-07	   1.2462414e-01	   4.6386719e-06	
   5.5200284e+00	   5.0833500e-04	   2.6925695e+00	   2.0193400e-05	   5.8443184e-01	   4.1708374e-07	   2.7457867e-01	   4.6386719e-06	
   7.5559818e+00	   5.0833500e-04	   4.2649947e+00	   2.0175900e-05	   8.7498097e-01	   4.2724609e-07	   4.5201913e-01	   4.6386719e-06	
   9.6757759e+00	   5.0833500e-04	   6.3736522e+00	   2.0167400e-05	   1.2557577e+00	   4.1708374e-07	   6.5182806e-01	   4.6386719e-06	
   1.1770966e+01	   5.0750000e-04	   8.0677380e+00	   2.0150900e-05	   1.6031858e+00	   4.2724609e-07	   8.6314098e-01	   4.6386719e-06	
   1.4097561e+01	   5.0833500e-04	   9.8874537e+00	   2.0142800e-05	   1.9719637e+00	   4.1708374e-07	   1.0999143e+00	   4.6590576e-06	
   1.6901506e+01	   5.0666500e-04	   1.1836321e+01	   2.0135000e-05	   2.3787277e+00	   4.0689087e-07	   1.3632285e+00	   4.6386719e-06	
   1.9344351e+01	   5.0833500e-04	   1.3772787e+01	   2.0115900e-05	   2.7899509e+00	   4.2724609e-07	   1.7053798e+00	   4.6386719e-06	
   2.1745444e+01	   5.0666500e-04	   1.5749057e+01	   2.0105000e-05	   3.2202624e+00	   4.0689087e-07	   1.9940628e+00	   4.5572510e-06	
   2.4198130e+01	   5.0666500e-04	   1.8235577e+01	   2.0094400e-05	   3.6691828e+00	   4.2724609e-07	   2.2980161e+00	   4.5572510e-06	
   2.6688276e+01	   5.0750000e-04	   2.0242048e+01	   2.0087500e-05	   4.2609096e+00	   4.0689087e-07	   2.6030277e+00	   4.5166016e-06	
   2.9221532e+01	   5.0833500e-04	   2.2364215e+01	   2.0077600e-05	   4.7498569e+00	   4.1708374e-07	   2.9344768e+00	   4.5166016e-06	
   3.2282674e+01	   5.0833500e-04	   2.4605729e+01	   2.0068000e-05	   5.2365290e+00	   4.1708374e-07	   3.2786783e+00	   4.5166016e-06	
   3.4999294e+01	   5.0833500e-04	   2.6814992e+01	   2.0059400e-05	   5.7604151e+00	   4.0689087e-07	   3.7311064e+00	   4.5166016e-06	
   3.7661899e+01	   5.0833500e-04	   2.9058571e+01	   2.0048900e-05	   6.2997883e+00	   4.0689087e-07	   4.1062408e+00	   4.5572510e-06	
   4.0370305e+01	   5.0666500e-04	   3.1344544e+01	   2.0044600e-05	   6.8773823e+00	   4.1708374e-07	   4.4937631e+00	   4.6386719e-06	
