   2.3603207e+00	   5.0666500e-04	   3.3923558e+00	   1.8257500e-05	   1.5661821e+00	   4.1961670e-07	   3.4079204e-01	   2.2277832e-06	
   1.0658283e+01	   5.0625000e-04	   1.0818916e+01	   1.8258000e-05	   4.4212222e+00	   4.2214966e-07	   1.2247315e+00	   2.2226562e-06	
   2.0249928e+01	   5.0458500e-04	   1.8923783e+01	   1.8261200e-05	   6.5750941e+00	   4.2852783e-07	   2.4344173e+00	   2.2226562e-06	
   3.0550315e+01	   5.0791500e-04	   2.7847951e+01	   1.8275700e-05	   9.0594755e+00	   4.2214966e-07	   3.8545754e+00	   2.2277832e-06	
   4.1579308e+01	   5.1437500e-04	   3.7560507e+01	   1.8320100e-05	   1.1735580e+01	   4.1961670e-07	   5.4957599e+00	   2.2277832e-06	
   5.3239194e+01	   5.3271000e-04	   4.7754967e+01	   1.8432000e-05	   1.4794289e+01	   4.2214966e-07	   7.3955738e+00	   2.2379150e-06	
   6.5467343e+01	   5.7354000e-04	   5.8629165e+01	   1.8634400e-05	   1.8091920e+01	   4.1452026e-07	   9.4887375e+00	   2.2277832e-06	
   7.8629602e+01	   6.3896000e-04	   6.9894858e+01	   1.8970700e-05	   2.1608391e+01	   4.2089844e-07	   1.1816178e+01	   2.2277832e-06	
   9.1928396e+01	   7.2271000e-04	   8.9704565e+01	   1.9432500e-05	   2.5559963e+01	   4.2852783e-07	   1.4367015e+01	   2.2176514e-06	
   1.0619945e+02	   8.2479000e-04	   1.1083520e+02	   2.0007800e-05	   2.9704976e+01	   4.2596436e-07	   1.7150302e+01	   2.2329102e-06	
   1.2108056e+02	   9.2062500e-04	   1.2451478e+02	   2.0699200e-05	   3.4140767e+01	   4.2852783e-07	   2.0229090e+01	   2.2176514e-06	
   1.3606149e+02	   1.0041650e-03	   1.3900303e+02	   2.1380100e-05	   3.8980619e+01	   4.2977905e-07	   2.3447874e+01	   2.2379150e-06	
   1.5248557e+02	   1.0727100e-03	   1.5354984e+02	   2.2133700e-05	   4.4063827e+01	   4.1708374e-07	   2.7000768e+01	   2.2176514e-06	
   1.6884102e+02	   1.1268750e-03	   1.6919521e+02	   2.2842900e-05	   4.9494560e+01	   4.2343140e-07	   3.0814472e+01	   2.2125244e-06	
   1.8595403e+02	   1.1654150e-03	   1.8516858e+02	   2.3803800e-05	   5.5244443e+01	   4.2343140e-07	   3.4786704e+01	   2.2176514e-06	
   2.0392294e+02	   1.1925000e-03	   2.0139830e+02	   2.4906600e-05	   6.1330373e+01	   4.2724609e-07	   3.9230002e+01	   2.2430420e-06	
   2.2227536e+02	   1.2141650e-03	   2.1883972e+02	   2.5427100e-05	   6.7880111e+01	   4.1833496e-07	   4.3787173e+01	   2.2226562e-06	
   2.4142616e+02	   1.2379150e-03	   2.3639251e+02	   2.5968000e-05	   7.4560769e+01	   4.2724609e-07	   4.8634992e+01	   2.2329102e-06	
   2.6090535e+02	   1.2679150e-03	   2.5447680e+02	   2.6440200e-05	   8.1770921e+01	   4.2343140e-07	   5.3865416e+01	   2.2329102e-06	
   2.9446605e+02	   1.2866650e-03	   2.7351380e+02	   2.6912200e-05	   8.9349702e+01	   4.2343140e-07	   5.9339380e+01	   2.2176514e-06	
   3.2950844e+02	   1.3091650e-03	   2.9284482e+02	   2.7364200e-05	   9.7093465e+01	   4.2977905e-07	   6.5144716e+01	   2.2277832e-06	
   3.5185943e+02	   1.3277100e-03	   3.1285438e+02	   2.7787200e-05	   1.0560035e+02	   4.1198730e-07	   7.1235435e+01	   2.2329102e-06	
   3.7528787e+02	   1.3458350e-03	   3.3341462e+02	   2.8197800e-05	   1.1417827e+02	   4.2471313e-07	   7.7631320e+01	   2.2430420e-06	
   3.9858740e+02	   1.3610400e-03	   3.5456771e+02	   2.8570800e-05	   1.2316133e+02	   4.2214966e-07	   8.4489410e+01	   2.2379150e-06	
   4.2342301e+02	   1.3756250e-03	   3.7672195e+02	   2.8938500e-05	   1.3270976e+02	   4.2724609e-07	   9.1464189e+01	   2.2226562e-06	
   4.4856398e+02	   1.3877100e-03	   3.9874573e+02	   2.9291000e-05	   1.4256241e+02	   4.3359375e-07	   9.8937747e+01	   2.2176514e-06	
   4.7390637e+02	   1.4008350e-03	   4.2194180e+02	   2.9596100e-05	   1.5287291e+02	   4.5013428e-07	   1.0674044e+02	   2.2329102e-06	
   5.0093375e+02	   1.4112500e-03	   4.4575499e+02	   2.9896500e-05	   1.6355410e+02	   4.8446655e-07	   1.1469918e+02	   2.2125244e-06	
   5.2793521e+02	   1.4218750e-03	   4.6955044e+02	   3.0188800e-05	   1.7463666e+02	   5.6967163e-07	   1.2338731e+02	   2.2329102e-06	
   5.5556265e+02	   1.4306250e-03	   4.9513305e+02	   3.0441600e-05	   1.8638387e+02	   6.9937134e-07	   1.3219256e+02	   2.2277832e-06	
   5.8445141e+02	   1.4370850e-03	   5.2039905e+02	   3.0700100e-05	   1.9820108e+02	   8.9263916e-07	   1.4887153e+02	   2.2379150e-06	
   6.1359753e+02	   1.4458350e-03	   5.4634504e+02	   3.0934100e-05	   2.1073243e+02	   1.1583862e-06	   1.6351349e+02	   2.2583008e-06	
   6.4358049e+02	   1.4543750e-03	   5.7340427e+02	   3.1156000e-05	   2.2368502e+02	   1.4851990e-06	   1.7385770e+02	   2.3092041e-06	
   6.7420479e+02	   1.4635400e-03	   6.0081744e+02	   3.1370900e-05	   2.3677200e+02	   1.8552246e-06	   1.8480875e+02	   2.4210205e-06	
   7.0553055e+02	   1.4693750e-03	   6.2900308e+02	   3.1566300e-05	   2.5092775e+02	   2.2786560e-06	   1.9606979e+02	   2.5787354e-06	
   7.3815422e+02	   1.4781250e-03	   6.5770999e+02	   3.1759300e-05	   2.6514762e+02	   2.7185974e-06	   2.0773970e+02	   2.8635254e-06	
   7.7041024e+02	   1.4845850e-03	   6.8701264e+02	   3.1943500e-05	   2.9177108e+02	   3.1636658e-06	   2.1981934e+02	   3.2602539e-06	
   8.0420555e+02	   1.4908350e-03	   7.1758178e+02	   3.2101100e-05	   3.1484551e+02	   3.5807190e-06	   2.3218133e+02	   3.7740479e-06	
   8.3872167e+02	   1.4927100e-03	   7.4786591e+02	   3.2243300e-05	   3.3099818e+02	   4.0054321e-06	   2.4542496e+02	   4.3588867e-06	
   8.7304220e+02	   1.4914600e-03	   7.7951010e+02	   3.2348700e-05	   3.4797619e+02	   4.3945312e-06	   2.5845781e+02	   4.9438477e-06	
   9.0976185e+02	   1.4850000e-03	   8.1174993e+02	   3.2444700e-05	   3.6531365e+02	   4.7582092e-06	   2.7246428e+02	   5.6762695e-06	
   9.4585569e+02	   1.4777100e-03	   8.4387848e+02	   3.2526800e-05	   3.8316074e+02	   5.0951538e-06	   2.8673509e+02	   6.4138184e-06	
   9.8275350e+02	   1.4760400e-03	   8.7816493e+02	   3.2609100e-05	   4.0151530e+02	   5.4206848e-06	   3.0106056e+02	   7.0902100e-06	
   1.0210634e+03	   1.4847900e-03	   9.1215540e+02	   3.2713200e-05	   4.2018238e+02	   5.7334900e-06	   3.1663306e+02	   7.8125000e-06	
   1.0597059e+03	   1.4981250e-03	   9.7468928e+02	   3.2825300e-05	   4.4005922e+02	   6.0144958e-06	   3.3209310e+02	   8.3211670e-06	
   1.0992697e+03	   1.5122900e-03	   1.0278358e+03	   3.2947300e-05	   4.5950536e+02	   6.2815247e-06	   3.4801376e+02	   8.7789307e-06	
   1.1393995e+03	   1.5252100e-03	   1.0645140e+03	   3.3079400e-05	   4.8028628e+02	   6.5345764e-06	   3.6468975e+02	   9.1857910e-06	
   1.1801983e+03	   1.5350000e-03	   1.1026355e+03	   3.3209900e-05	   5.0134204e+02	   6.7723694e-06	   3.8162203e+02	   9.5520020e-06	
   1.2225931e+03	   1.5439600e-03	   1.1411381e+03	   3.3344300e-05	   5.2236698e+02	   6.9948730e-06	   3.9922808e+02	   9.8978271e-06	
   1.2644323e+03	   1.5525000e-03	   1.1803517e+03	   3.3476500e-05	   5.4510351e+02	   7.1881714e-06	   4.1704024e+02	   1.0223389e-05	
   1.3079882e+03	   1.5622900e-03	   1.2202629e+03	   3.3712500e-05	   5.6756119e+02	   7.3572693e-06	   4.5958418e+02	   1.0533691e-05	
   1.3522016e+03	   1.5739600e-03	   1.2604462e+03	   3.3961300e-05	   5.9057591e+02	   7.5263977e-06	   4.7891036e+02	   1.0823608e-05	
