  1.5591720e+001	 -6.1862711e-001	
  1.6457700e+001	 -5.8395557e-001	
  1.7350860e+001	 -6.1862711e-001	
  1.8206880e+001	 -6.1862711e-001	
  1.9088100e+001	 -6.3554986e-001	
  1.9965600e+001	 -6.3554986e-001	
  2.0819820e+001	 -6.3554986e-001	
  2.1720720e+001	 -6.1862711e-001	
  2.2584480e+001	 -7.0448041e-001	
  2.3444460e+001	 -6.5288579e-001	
  2.4335700e+001	 -5.8395557e-001	
  2.5199580e+001	 -5.6703249e-001	
  2.6078820e+001	 -5.8395557e-001	
  2.6946600e+001	 -6.5288579e-001	
  2.7820320e+001	 -6.5288579e-001	
  2.8703580e+001	 -6.8714447e-001	
  2.9563740e+001	 -6.1862711e-001	
  3.0446940e+001	 -6.1862711e-001	
  3.1320480e+001	 -6.0129117e-001	
  3.2178600e+001	 -6.1862711e-001	
  3.3073620e+001	 -7.2181601e-001	
  3.3941340e+001	 -6.3554986e-001	
  3.4805220e+001	 -6.5288579e-001	
  3.5688600e+001	 -6.5288579e-001	
  3.6558360e+001	 -6.8714447e-001	
  3.7431840e+001	 -6.3554986e-001	
  3.8303460e+001	 -6.1862711e-001	
  3.9452220e+001	 -6.1862711e-001	
  4.1142720e+001	 -6.0129117e-001	
  4.2012360e+001	 -6.1862711e-001	
  4.2897720e+001	 -4.6384326e-001	
  4.3761600e+001	 -1.7119862e-001	
  4.4641080e+001	 -6.8009724e-002	
  4.5518460e+001	  6.5431460e-001	
  4.6374600e+001	  2.1332216e+000	
  4.7269740e+001	  2.5286426e+000	
  4.8137340e+001	  3.8015840e+000	
  4.9001100e+001	  6.0717455e+000	
  4.9882620e+001	  7.7227723e+000	
  5.0754360e+001	  1.0164641e+001	
  5.1629880e+001	  1.3948381e+001	
  5.2501440e+001	  1.9090503e+001	
  5.3369220e+001	  2.4112514e+001	
  5.4258600e+001	  3.4586213e+001	
  5.5116720e+001	  4.1585739e+001	
  5.5999980e+001	  4.1843712e+001	
  5.6875440e+001	  4.6676683e+001	
  5.7733560e+001	  4.8551010e+001	
  5.8628580e+001	  4.9703425e+001	
  5.9523600e+001	  5.4278010e+001	
  6.0467460e+001	  5.9919155e+001	
  6.1358580e+001	  6.1587517e+001	
  6.2214600e+001	  6.2928974e+001	
  6.3096000e+001	  6.6695380e+001	
  6.3977580e+001	  6.8432260e+001	
  6.4829580e+001	  6.9704790e+001	
  6.5728500e+001	  8.0281676e+001	
  6.6619620e+001	  9.0566334e+001	
  6.7565460e+001	  8.3652663e+001	
  6.8454720e+001	  7.9645620e+001	
  6.9312600e+001	  7.8407349e+001	
  7.0194060e+001	  7.9628284e+001	
  7.1075460e+001	  8.1004000e+001	
  7.1925720e+001	  8.0729107e+001	
  7.2824460e+001	  8.1141863e+001	
  7.3688460e+001	  8.5578997e+001	
  7.4558100e+001	  8.4306055e+001	
  7.5439500e+001	  8.1743660e+001	
  7.6309200e+001	  8.0763363e+001	
  7.7186880e+001	  8.0367944e+001	
  7.8103200e+001	  8.0763363e+001	
  7.9029480e+001	  8.1881110e+001	
  7.9920720e+001	  8.2259607e+001	
  8.0790480e+001	  8.1055596e+001	
  8.1652080e+001	  7.9662543e+001	
  8.2535580e+001	  7.8923296e+001	
  8.3407320e+001	  7.7770880e+001	
  8.4700080e+001	  7.7788216e+001	
  8.6242620e+001	  7.8562132e+001	
  8.7123840e+001	  7.7753544e+001	
  8.7991620e+001	  7.5965068e+001	
  8.8861500e+001	  7.4503085e+001	
  8.9750460e+001	  7.3436933e+001	
  9.0606600e+001	  7.3110032e+001	
  9.1491960e+001	  7.3832356e+001	
  9.2367600e+001	  7.3161624e+001	
  9.3225480e+001	  7.1837502e+001	
  9.4118460e+001	  7.0805610e+001	
  9.4982460e+001	  6.9997431e+001	
  9.5852100e+001	  6.9171920e+001	
  9.6731460e+001	  6.8140028e+001	
  9.7601340e+001	  6.7486222e+001	
  9.8582100e+001	  6.6712303e+001	
  9.9465480e+001	  6.6265288e+001	
  1.0032162e+002	  6.6024651e+001	
  1.0121850e+002	  6.4854896e+001	
  1.0208232e+002	  6.3651298e+001	
  1.0295022e+002	  6.2567814e+001	
  1.0383546e+002	  6.2791115e+001	
  1.0469532e+002	  6.1363803e+001	
  1.0557870e+002	  6.0005006e+001	
  1.0644660e+002	  5.8973114e+001	
  1.0731420e+002	  5.8491839e+001	
  1.0820538e+002	  5.7734844e+001	
  1.0906134e+002	  5.8061748e+001	
  1.0994484e+002	  5.7872706e+001	
  1.1082048e+002	  5.6083818e+001	
  1.1167446e+002	  5.4777032e+001	
  1.1257722e+002	  5.3469831e+001	
  1.1343732e+002	  5.2386343e+001	
  1.1430108e+002	  5.1749874e+001	
  1.1519034e+002	  5.0821172e+001	
  1.1605596e+002	  4.9995658e+001	
  1.1693370e+002	  4.9135887e+001	
  1.1780136e+002	  4.8379304e+001	
  1.1867484e+002	  4.7639644e+001	
  1.1956038e+002	  4.6848388e+001	
  1.2041820e+002	  4.6091805e+001	
  1.2130350e+002	  4.5558523e+001	
  1.2217722e+002	  4.5506928e+001	
  1.2303306e+002	  4.4406520e+001	
  1.2392832e+002	  4.3684196e+001	
  1.2479598e+002	  4.2738158e+001	
  1.2565794e+002	  4.1637335e+001	
  1.2654696e+002	  4.0691709e+001	
  1.2745194e+002	  3.9952050e+001	
  1.2839958e+002	  3.9006012e+001	
  1.2927906e+002	  3.8008791e+001	
  1.3082322e+002	  3.7303391e+001	
  1.3211232e+002	  3.6667334e+001	
  1.3297032e+002	  3.5996602e+001	
  1.3386738e+002	  3.5308537e+001	
  1.3473120e+002	  3.4586213e+001	
  1.3560084e+002	  3.4052931e+001	
  1.3655658e+002	  3.3279012e+001	
  1.3745520e+002	  3.2711474e+001	
  1.3833660e+002	  3.2230199e+001	
  1.3921422e+002	  3.1817440e+001	
  1.4006832e+002	  3.0888739e+001	
  1.4095950e+002	  3.0114819e+001	
  1.4183310e+002	  2.9633133e+001	
  1.4269884e+002	  2.9203041e+001	
  1.4365446e+002	  2.8687095e+001	
  1.4455710e+002	  2.8033702e+001	
  1.4543472e+002	  2.7466161e+001	
  1.4631420e+002	  2.7019146e+001	
  1.4716632e+002	  2.6451604e+001	
  1.4806320e+002	  2.5488231e+001	
  1.4893122e+002	  2.4955363e+001	
  1.4979300e+002	  2.4439417e+001	
  1.5075432e+002	  2.3940394e+001	
  1.5165312e+002	  2.3544973e+001	
  1.5253470e+002	  2.3149552e+001	
  1.5341220e+002	  2.2616271e+001	
  1.5426420e+002	  2.2375634e+001	
  1.5516522e+002	  2.2082989e+001	
  1.5602922e+002	  2.1653309e+001	
  1.5689100e+002	  2.1550120e+001	
  1.5785436e+002	  2.1670232e+001	
  1.5874938e+002	  2.0793125e+001	
  1.5963264e+002	  2.0088136e+001	
  1.6059984e+002	  1.9503260e+001	
  1.6148538e+002	  1.9228364e+001	
  1.6236282e+002	  1.8953055e+001	
  1.6328124e+002	  1.8626152e+001	
  1.6420170e+002	  1.8161801e+001	
  1.6510062e+002	  1.7903828e+001	
  1.6596432e+002	  1.7577337e+001	
  1.6682622e+002	  1.7302029e+001	
  1.6771944e+002	  1.6975125e+001	
  1.6858152e+002	  1.6734488e+001	
  1.6956810e+002	  1.6424921e+001	
  1.7045136e+002	  1.6321732e+001	
  1.7129988e+002	  1.6046423e+001	
  1.7219688e+002	  1.5943234e+001	
  1.7306238e+002	  1.5805786e+001	
  1.7392824e+002	  1.5599408e+001	
  1.7481558e+002	  1.5272504e+001	
  1.7567958e+002	  1.4894419e+001	
  1.7666220e+002	  1.4567516e+001	
  1.7754936e+002	  1.4412732e+001	
  1.7839782e+002	  1.4343802e+001	
  1.7929668e+002	  1.4189018e+001	
  1.8016050e+002	  1.3965717e+001	
  1.8102834e+002	  1.3810933e+001	
  1.8191160e+002	  1.3724667e+001	
  1.8277746e+002	  1.3518288e+001	
  1.8376608e+002	  1.3363505e+001	
  1.8464346e+002	  1.3191798e+001	
  1.8549774e+002	  1.2968084e+001	
  1.8639462e+002	  1.2692775e+001	
  1.8725658e+002	  1.2641180e+001	
  1.8812622e+002	  1.2537992e+001	
  1.8900762e+002	  1.2366285e+001	
  1.8987546e+002	  1.2280018e+001	
  1.9075308e+002	  1.2073640e+001	
  1.9162470e+002	  1.1901933e+001	
  1.9249236e+002	  1.2400543e+001	
  1.9338156e+002	  1.2606922e+001	
  1.9423974e+002	  1.2142571e+001	
  1.9512306e+002	  1.1660883e+001	
  1.9605498e+002	  1.1385988e+001	
  1.9697544e+002	  1.1179609e+001	
  1.9785486e+002	  1.0955895e+001	
  1.9871874e+002	  1.0835370e+001	
  1.9959432e+002	  1.0870042e+001	
  2.0047950e+002	  1.0852706e+001	
  2.0136108e+002	  1.0801111e+001	
  2.0232432e+002	  1.0525803e+001	
  2.0320158e+002	  1.0354096e+001	
  2.0407344e+002	  1.0250907e+001	
  2.0495100e+002	  1.1626625e+001	
  2.0582058e+002	  1.2606922e+001	
  2.0668836e+002	  1.1540771e+001	
  2.0757756e+002	  1.0732181e+001	
  2.0845908e+002	  1.0233571e+001	
  2.0941836e+002	  1.0027193e+001	
  2.1029964e+002	  1.0009857e+001	
  2.1117150e+002	  9.8034785e+000	
  2.1204894e+002	  9.7349611e+000	
  2.1291672e+002	  9.7002896e+000	
  2.1378636e+002	  9.8381500e+000	
  2.1467550e+002	  9.6833665e+000	
  2.1555708e+002	  9.3907219e+000	
  2.1651630e+002	  9.3222042e+000	
  2.1739758e+002	  9.3907219e+000	
  2.1827148e+002	  9.9413392e+000	
  2.1914298e+002	  9.5971003e+000	
  2.2001856e+002	  9.5112467e+000	
  2.2088436e+002	  9.2875326e+000	
  2.2177560e+002	  9.0811545e+000	
  2.2265310e+002	  9.0468955e+000	
  2.2361424e+002	  9.0126368e+000	
  2.2449960e+002	  8.8578529e+000	
  2.2536546e+002	  8.8747760e+000	
  2.2624488e+002	  8.8578529e+000	
  2.2711074e+002	  8.8062586e+000	
  2.2798620e+002	  8.7030694e+000	
  2.2895160e+002	  8.6514748e+000	
  2.2984836e+002	  8.6168032e+000	
  2.3070846e+002	  8.5998802e+000	
  2.3159970e+002	  8.3588301e+000	
  2.3246358e+002	  8.3072355e+000	
  2.3334084e+002	  8.4277607e+000	
  2.3426136e+002	  8.4966909e+000	
  2.3518182e+002	  8.2556413e+000	
  2.3608284e+002	  8.1697876e+000	
  2.3694450e+002	  8.1355289e+000	
  2.3780646e+002	  7.9807451e+000	
  2.3869770e+002	  8.0323397e+000	
  2.3956164e+002	  7.9976682e+000	
  2.4044082e+002	  7.9976682e+000	
  2.4135936e+002	  8.0150041e+000	
  2.4228186e+002	  7.9807451e+000	
  2.4318270e+002	  7.9460735e+000	
  2.4404244e+002	  7.9634095e+000	
  2.4490848e+002	  8.0323397e+000	
  2.4579372e+002	  7.9118149e+000	
  2.4665946e+002	  7.7396954e+000	
  2.4754086e+002	  7.6711777e+000	
  2.4845736e+002	  7.6538418e+000	
  2.4938358e+002	  7.6711777e+000	
  2.5027476e+002	  7.6365062e+000	
  2.5114062e+002	  7.6022475e+000	
  2.5200834e+002	  7.6195831e+000	
  2.5288974e+002	  7.5849115e+000	
  2.5376334e+002	  7.8775562e+000	
  2.5474236e+002	  8.7373281e+000	
  2.5561956e+002	  8.7030694e+000	
  2.5647774e+002	  8.0839343e+000	
  2.5737648e+002	  7.6538418e+000	
  2.5823862e+002	  7.4301277e+000	
  2.5910622e+002	  7.2584211e+000	
  2.5998762e+002	  7.2237495e+000	
  2.6085546e+002	  7.1721549e+000	
  2.6173494e+002	  7.1205603e+000	
  2.6260470e+002	  7.1036372e+000	
  2.6347032e+002	  7.1721549e+000	
  2.6435964e+002	  7.1036372e+000	
  2.6521974e+002	  7.0173711e+000	
  2.6610294e+002	  7.0520426e+000	
  2.6703294e+002	  6.9488534e+000	
  2.6795550e+002	  6.9141818e+000	
  2.6883312e+002	  6.8625876e+000	
  2.6970270e+002	  6.8456645e+000	
