  1.2298421e-001	  8.6657710e+000	
  1.9888451e-001	 -3.8019786e+000	
  2.5697286e-001	 -1.6269728e+001	
  3.0378492e-001	 -1.6269728e+001	
  3.4580847e-001	  8.6657710e+000	
  3.8490659e-001	 -3.8019786e+000	
  4.2079862e-001	  8.6657710e+000	
  4.5502286e-001	  1.1998496e+002	
  4.8774989e-001	  1.1998496e+002	
  5.1906198e-001	  3.1768785e+002	
  5.5007802e-001	  5.2815534e+002	
  5.7932350e-001	  8.9921932e+002	
  6.0866739e-001	  1.3320283e+003	
  6.3722746e-001	  1.7401987e+003	
  6.6453320e-001	  2.2225819e+003	
  6.9268963e-001	  2.5319008e+003	
  7.1955570e-001	  2.8533906e+003	
  7.4602443e-001	  3.1377741e+003	
  7.7297233e-001	  3.2986674e+003	
  7.9888737e-001	  3.5337736e+003	
  8.2510025e-001	  3.7810506e+003	
  8.5063745e-001	  3.8306247e+003	
  8.7621711e-001	  4.0036890e+003	
  9.0203254e-001	  4.0532631e+003	
  9.2673162e-001	  4.1396468e+003	
  9.5219299e-001	  4.2263274e+003	
  9.7730575e-001	  4.3130079e+003	
  1.0015795e+000	  4.3747530e+003	
  1.0270906e+000	  4.4243271e+003	
  1.0515066e+000	  4.5973913e+003	
  1.0758939e+000	  4.6220300e+003	
  1.1008054e+000	  4.6591364e+003	
  1.1249793e+000	  4.7211783e+003	
  1.1495893e+000	  4.6962428e+003	
  1.1736940e+000	  4.7087105e+003	
  1.1979022e+000	  4.7704556e+003	
  1.2225523e+000	  4.7211783e+003	
  1.2462295e+000	  4.7829233e+003	
  1.2706139e+000	  4.7953911e+003	
  1.2947431e+000	  4.7458169e+003	
  1.3182945e+000	  4.7704556e+003	
  1.3428872e+000	  4.7582847e+003	
  1.3666274e+000	  4.7458169e+003	
  1.3904555e+000	  4.7211783e+003	
  1.4223503e+000	  4.7211783e+003	
  1.4679174e+000	  4.7211783e+003	
  1.4921034e+000	  4.6962428e+003	
  1.5156232e+000	  4.7211783e+003	
  1.5396040e+000	  4.6962428e+003	
  1.5631345e+000	  4.6716041e+003	
  1.5868553e+000	  4.6716041e+003	
  1.6108843e+000	  4.6591364e+003	
  1.6341451e+000	  4.6098591e+003	
  1.6581304e+000	  4.5478172e+003	
  1.6817872e+000	  4.5727527e+003	
  1.7050001e+000	  4.5727527e+003	
  1.7291558e+000	  4.5231785e+003	
  1.7525997e+000	  4.4489658e+003	
  1.7760419e+000	  4.3872207e+003	
  1.7997305e+000	  4.3747530e+003	
  1.8232483e+000	  4.3130079e+003	
  1.8469130e+000	  4.2880724e+003	
  1.8703061e+000	  4.2759015e+003	
  1.8937373e+000	  4.2634338e+003	
  1.9176834e+000	  4.2387951e+003	
  1.9407813e+000	  4.2016887e+003	
  1.9645562e+000	  4.1645823e+003	
  1.9882074e+000	  4.1150082e+003	
  2.0110739e+000	  4.0532631e+003	
  2.0352388e+000	  4.0779018e+003	
  2.0584490e+000	  4.0407954e+003	
  2.0816517e+000	  3.9912212e+003	
  2.1075746e+000	  3.9541148e+003	
  2.1316015e+000	  3.8799020e+003	
