Wavelength	220	225	230	235	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
240	7502.41001137905	5809.77999326321	5098.91398503466	4335.64155608287	10275.7399351502	4501.98467946829	994.15290711376	696.568992071926	638.04286617135	528.995574705033	505.404344609973	448.010232792517	379.568365609089	384.769068341978	343.838985068702	334.775575829281	312.866515288817	309.668226196002	303.238311371313	299.29212774952	293.01836800899	272.281714836466	259.682505406218	266.979029297679	238.071847531183	227.562206733457	212.155642193269	199.537267467669	190.306369011993	158.752203136375	161.865631556613	149.666342257103	136.206393092717	124.513259340816	109.019099118581	105.428431485014	100.482841553425	89.9771903917021	80.8660378326216	78.5231810168944	68.5934443244742	68.9179590248098	68.0037353917093	55.8574255968558	55.2783882532443	62.9281735455439	58.3513407575522	47.7007536030845	48.8838898958594	45.5417574803934	35.498870352418	44.3511244696673	47.1116902309131
242	7106.15195888564	7152.58045788247	5697.10196577381	3955.7872347304	9995.74721933502	8749.29537074776	1542.55704836985	843.608045729441	598.992788776415	566.723415972075	492.20201546601	424.821809623941	432.295704661684	403.270641809336	347.019949564477	343.751532066891	340.040059649939	313.108281817407	299.531541746907	304.8290040447	290.09492648482	276.88057743464	249.798341525095	248.026939088432	222.562292976749	227.898292880077	195.428054589105	207.133637419617	186.340447178142	174.027308586345	159.814925334586	143.050964223999	142.782832750037	120.212198994767	110.095629654285	108.741076604358	98.9502154058241	86.8491250047847	81.6412416526895	77.2017530473767	73.7380477805045	66.3034502838569	60.4387585329645	59.1737324591485	50.36012948037	54.3169319000811	63.9317507726796	44.6302696894843	41.0612731705865	42.217036565716	39.3686045383084	42.9738874139739	44.2230159910101
244	7034.10781733732	6639.09095461974	5196.28620901311	3259.27039558229	7483.77400812092	15035.9397068648	5111.95979933265	780.420456476936	593.962456831553	531.231065954038	496.781100846659	428.196162153197	375.694378450193	372.352686804329	342.198801886402	325.522153415908	317.847344296499	324.732729429712	289.365871188073	296.640605237736	288.326003322757	266.914284761717	268.199786777677	269.294977334294	250.291675744072	231.74297013616	217.814630554425	209.351161630722	178.944785463753	177.088355257851	158.840891220313	147.450288361896	132.494479267567	134.325027627592	112.426959937663	95.5599065159176	98.5038852196166	84.5804695210176	87.3308470197105	84.0954722196845	68.7879787136803	58.2808082970842	63.9659606284797	61.4954595693116	59.7187312748705	64.5433223490915	68.6310538297847	48.3013232423786	49.0094378008314	42.2177824042493	41.9186597317958	44.327978834997	36.9873550788301
246	7233.43793930495	7787.89400586635	5993.2636273874	3340.53484006908	3921.01206759881	16551.0529072448	12877.9157001858	1500.13578058007	643.027784195005	568.331975220194	523.276287385522	431.963521185504	386.879326631764	415.646860125747	331.375284588325	337.438598679925	325.412064432174	328.424208146003	299.188128328373	301.158473844699	287.619453409591	278.580894285803	262.672289920579	257.261925449222	234.958805473189	227.878473221561	211.452203428536	192.615614896322	193.303265479285	164.64612847248	168.52755343917	143.059548448214	137.779817570367	133.05135213425	118.94962245013	103.267679283551	93.5429070600597	89.1125709374294	82.125665301618	78.4576190965508	76.9303741671839	68.3862741337909	66.2960666809444	63.5832010019778	57.8950690873881	58.0106311814063	63.2207727064615	40.626736610878	54.68370742139	36.7513494357585	36.2974246681224	41.3992137498732	39.892812608025
248	7506.17302252623	8554.99495336402	5197.68673475193	3609.56518157576	2659.49870607882	12775.6504312182	21129.0385772365	4878.2884366952	647.444201534502	572.394508282212	425.010026612713	451.663337372042	384.562426067635	375.779358696996	328.900808464781	364.600361854335	329.656183928695	286.575220611537	313.739207577685	287.985886943454	277.498539307787	279.043973550563	242.728753377044	256.487264803616	239.75804100394	218.809759441133	212.747453235362	196.135834184365	173.986461589091	175.313982278633	153.368638228023	139.130116719654	137.335507886224	132.221974345003	109.385735009375	102.544097247347	97.5512087718063	87.9169102320058	78.0342109677973	73.5854293739578	72.0581619152954	63.0891045328814	68.3902971214543	61.8872662333592	55.8877472068963	60.2611533152817	62.2406734717513	47.5312598142346	40.8727313529854	38.4946992434513	36.6431371417447	40.0477619464041	40.8808239969533
250	7912.26351690573	8235.43823443834	7238.97487088485	2637.61743711649	1768.64851988189	8292.99599404185	27769.5181510414	11831.1706702773	905.540961059851	643.095937487701	495.101229650877	390.419041624517	428.352228307933	388.731198223362	371.428426434982	320.704675399414	323.967634251444	328.98083069021	290.911661839533	304.303298909411	287.123579540932	262.544893599414	251.114846061629	245.875473253886	217.855265307006	222.678626724694	201.223707475862	194.283078433899	184.601104045366	170.491251208736	155.350154312698	149.591309751607	135.880714715109	121.295885911093	114.877014691537	107.96510246641	94.8068170038507	94.4037950820557	81.2368858727731	83.7930594320272	71.0656389636182	70.4858019674935	60.8358460419823	58.5874702614762	59.3661320093131	54.9473209699579	65.8030204761379	39.8446134738594	46.2182489869445	38.938691903124	37.288955523077	37.0888957870145	42.256477901813
252	7767.38552185271	5937.72254860351	7187.17683209977	4015.22757051581	2112.01399009878	3889.86189892139	25754.2093022969	24673.6572076372	2765.99570368778	607.658135024944	523.383632327025	446.690365625592	387.021901340235	390.681272974981	340.730518019036	333.310839776475	318.970768527706	304.223123609485	318.957432141022	293.203278500683	281.884995621744	268.31211672579	260.043262114664	245.501888450352	238.003841666865	216.327700313955	199.420115750982	190.118437779411	186.775158135326	169.308275244591	153.901139069016	145.755929350748	126.378187890922	113.021305691865	109.4313704289	110.85356516769	98.5412509617781	91.4652966016769	82.4228454608653	73.9849171618112	65.5316135134974	69.3369223296912	62.0788269981501	52.5962020432924	59.1404194713186	57.6138705711768	67.7304378228868	49.8291927394096	43.5139121167393	39.5865324047395	41.578090037792	42.001361551688	39.8975477436445
254	6435.14151783677	5881.64141796339	5900.61573744243	5095.03271274336	2413.42932411668	1686.03188010521	16894.9221488273	37844.0108675731	10294.606081768	622.315679991232	565.133207356637	460.460351227632	426.177424503299	378.265156043661	327.339161221563	339.969548351006	323.210599150314	310.343463726128	284.264650216819	295.560224605245	254.551580170661	269.111799021327	256.606587562441	248.934023209888	229.355219409198	220.579242480473	202.37735696668	183.262712718848	187.871657441426	174.381906237822	159.508883122498	145.127980729146	129.97258129925	123.414199112578	105.816824746764	105.438588626702	99.3596690473149	90.3795029993785	78.9886503443163	77.4297014818218	75.1480745556955	66.0604087116843	67.1943575624359	61.6830887085332	56.2935428085167	60.8750179445673	60.9935225412998	51.1815532650851	49.5716487747221	43.2104081472276	44.9837664436774	38.8583636559746	40.8752510207848
