   3.1524413e+01	   3.8618280e+01	   2.9857307e+01	
   3.1524413e+01	   3.8618280e+01	   2.9857307e+01	
   3.1524413e+01	   3.8618280e+01	   2.9857307e+01	
   3.1524413e+01	   3.8618280e+01	   2.9857307e+01	
   3.1524413e+01	   3.8618280e+01	   2.9857307e+01	
   3.0837376e+01	   5.3921350e+01	   1.5241274e+01	
   3.0837376e+01	   5.3921350e+01	   1.5241274e+01	
   3.0837376e+01	   5.3921350e+01	   1.5241274e+01	
   3.0837376e+01	   5.3921350e+01	   1.5241274e+01	
   3.0837376e+01	   5.3921350e+01	   1.5241274e+01	
   3.1992794e+01	   5.2655639e+01	   1.5351568e+01	
   3.1992794e+01	   5.2655639e+01	   1.5351568e+01	
   3.1992794e+01	   5.2655639e+01	   1.5351568e+01	
   3.1992794e+01	   5.2655639e+01	   1.5351568e+01	
   3.1992794e+01	   5.2655639e+01	   1.5351568e+01	
   3.2556087e+01	   5.5151776e+01	   1.2292137e+01	
   3.2556087e+01	   5.5151776e+01	   1.2292137e+01	
   3.2556087e+01	   5.5151776e+01	   1.2292137e+01	
   3.2556087e+01	   5.5151776e+01	   1.2292137e+01	
   3.2556087e+01	   5.5151776e+01	   1.2292137e+01	
   2.4625362e+01	   2.0196609e+01	   5.5178029e+01	
   2.4625362e+01	   2.0196609e+01	   5.5178029e+01	
   2.4625362e+01	   2.0196609e+01	   5.5178029e+01	
   2.4625362e+01	   2.0196609e+01	   5.5178029e+01	
   2.4625362e+01	   2.0196609e+01	   5.5178029e+01	
   2.9872698e+01	   4.5283871e+01	   2.4843430e+01	
   2.9872698e+01	   4.5283871e+01	   2.4843430e+01	
   2.9872698e+01	   4.5283871e+01	   2.4843430e+01	
   2.9872698e+01	   4.5283871e+01	   2.4843430e+01	
   2.9872698e+01	   4.5283871e+01	   2.4843430e+01	
   3.1428801e+01	   5.1953138e+01	   1.6618061e+01	
   3.1428801e+01	   5.1953138e+01	   1.6618061e+01	
   3.1428801e+01	   5.1953138e+01	   1.6618061e+01	
   3.1428801e+01	   5.1953138e+01	   1.6618061e+01	
   3.1428801e+01	   5.1953138e+01	   1.6618061e+01	
   2.9565770e+01	   1.1201971e+01	   5.9232259e+01	
   2.9565770e+01	   1.1201971e+01	   5.9232259e+01	
   2.9565770e+01	   1.1201971e+01	   5.9232259e+01	
   2.9565770e+01	   1.1201971e+01	   5.9232259e+01	
   2.9565770e+01	   1.1201971e+01	   5.9232259e+01	
   2.4339533e+01	   4.5033224e+01	   3.0627243e+01	
   2.4339533e+01	   4.5033224e+01	   3.0627243e+01	
   2.4339533e+01	   4.5033224e+01	   3.0627243e+01	
   2.4339533e+01	   4.5033224e+01	   3.0627243e+01	
   2.4339533e+01	   4.5033224e+01	   3.0627243e+01	
   2.9601142e+01	   3.8766285e+01	   3.1632573e+01	
   2.9601142e+01	   3.8766285e+01	   3.1632573e+01	
   2.9601142e+01	   3.8766285e+01	   3.1632573e+01	
   2.9601142e+01	   3.8766285e+01	   3.1632573e+01	
   2.9601142e+01	   3.8766285e+01	   3.1632573e+01	
   2.9601142e+01	   3.8766285e+01	   3.1632573e+01	
   2.9601142e+01	   3.8766285e+01	   3.1632573e+01	
   1.5298628e+01	   2.0338367e+00	   8.2667536e+01	
   1.5298628e+01	   2.0338367e+00	   8.2667536e+01	
   1.5298628e+01	   2.0338367e+00	   8.2667536e+01	
   1.5298628e+01	   2.0338367e+00	   8.2667536e+01	
   1.5298628e+01	   2.0338367e+00	   8.2667536e+01	
   1.5298628e+01	   2.0338367e+00	   8.2667536e+01	
   1.5298628e+01	   2.0338367e+00	   8.2667536e+01	
   3.3413290e+01	   5.9388306e+01	   7.1984041e+00	
   3.3413290e+01	   5.9388306e+01	   7.1984041e+00	
   3.3413290e+01	   5.9388306e+01	   7.1984041e+00	
   3.3413290e+01	   5.9388306e+01	   7.1984041e+00	
   3.3413290e+01	   5.9388306e+01	   7.1984041e+00	
   3.3413290e+01	   5.9388306e+01	   7.1984041e+00	
   3.3413290e+01	   5.9388306e+01	   7.1984041e+00	
   3.2055965e+01	   5.5176411e+01	   1.2767624e+01	
   3.2055965e+01	   5.5176411e+01	   1.2767624e+01	
   3.2055965e+01	   5.5176411e+01	   1.2767624e+01	
   3.2055965e+01	   5.5176411e+01	   1.2767624e+01	
   3.2055965e+01	   5.5176411e+01	   1.2767624e+01	
   3.2055965e+01	   5.5176411e+01	   1.2767624e+01	
   3.2055965e+01	   5.5176411e+01	   1.2767624e+01	
   1.8302037e+01	   2.9649102e+01	   5.2048860e+01	
   1.8302037e+01	   2.9649102e+01	   5.2048860e+01	
   1.8302037e+01	   2.9649102e+01	   5.2048860e+01	
   1.8302037e+01	   2.9649102e+01	   5.2048860e+01	
   1.8302037e+01	   2.9649102e+01	   5.2048860e+01	
   1.8302037e+01	   2.9649102e+01	   5.2048860e+01	
   1.8302037e+01	   2.9649102e+01	   5.2048860e+01	
   4.4123410e+01	   4.7873817e+01	   8.0027738e+00	
   4.4123410e+01	   4.7873817e+01	   8.0027738e+00	
   4.4123410e+01	   4.7873817e+01	   8.0027738e+00	
   4.4123410e+01	   4.7873817e+01	   8.0027738e+00	
   4.4123410e+01	   4.7873817e+01	   8.0027738e+00	
   4.4123410e+01	   4.7873817e+01	   8.0027738e+00	
   4.4123410e+01	   4.7873817e+01	   8.0027738e+00	
   3.2958525e+01	   5.4717636e+01	   1.2323839e+01	
   3.0551427e+01	   5.3522640e+01	   1.5925933e+01	
   2.6469364e+01	   4.4570007e+01	   2.8960629e+01	
   2.5898328e+01	   4.0228817e+01	   3.3872855e+01	
