   1.5733476e+00	   1.9273945e+00	   1.4901443e+00	
   1.5733476e+00	   1.9273945e+00	   1.4901443e+00	
   1.5733476e+00	   1.9273945e+00	   1.4901443e+00	
   1.5733476e+00	   1.9273945e+00	   1.4901443e+00	
   1.5733476e+00	   1.9273945e+00	   1.4901443e+00	
   1.0254542e+01	   1.7930798e+01	   5.0682746e+00	
   1.0254542e+01	   1.7930798e+01	   5.0682746e+00	
   1.0254542e+01	   1.7930798e+01	   5.0682746e+00	
   1.0254542e+01	   1.7930798e+01	   5.0682746e+00	
   1.0254542e+01	   1.7930798e+01	   5.0682746e+00	
   4.6257679e+00	   7.6133633e+00	   2.2196495e+00	
   4.6257679e+00	   7.6133633e+00	   2.2196495e+00	
   4.6257679e+00	   7.6133633e+00	   2.2196495e+00	
   4.6257679e+00	   7.6133633e+00	   2.2196495e+00	
   4.6257679e+00	   7.6133633e+00	   2.2196495e+00	
   9.5012557e+00	   1.6095642e+01	   3.5873704e+00	
   9.5012557e+00	   1.6095642e+01	   3.5873704e+00	
   9.5012557e+00	   1.6095642e+01	   3.5873704e+00	
   9.5012557e+00	   1.6095642e+01	   3.5873704e+00	
   9.5012557e+00	   1.6095642e+01	   3.5873704e+00	
   8.0617743e-01	   6.6119031e-01	   1.8064012e+00	
   8.0617743e-01	   6.6119031e-01	   1.8064012e+00	
   8.0617743e-01	   6.6119031e-01	   1.8064012e+00	
   8.0617743e-01	   6.6119031e-01	   1.8064012e+00	
   8.0617743e-01	   6.6119031e-01	   1.8064012e+00	
   1.7112934e+00	   2.5941410e+00	   1.4231857e+00	
   1.7112934e+00	   2.5941410e+00	   1.4231857e+00	
   1.7112934e+00	   2.5941410e+00	   1.4231857e+00	
   1.7112934e+00	   2.5941410e+00	   1.4231857e+00	
   1.7112934e+00	   2.5941410e+00	   1.4231857e+00	
   4.9010517e+00	   8.1016461e+00	   2.5914439e+00	
   4.9010517e+00	   8.1016461e+00	   2.5914439e+00	
   4.9010517e+00	   8.1016461e+00	   2.5914439e+00	
   4.9010517e+00	   8.1016461e+00	   2.5914439e+00	
   4.9010517e+00	   8.1016461e+00	   2.5914439e+00	
   6.4329035e-01	   2.4373185e-01	   1.2887721e+00	
   6.4329035e-01	   2.4373185e-01	   1.2887721e+00	
   6.4329035e-01	   2.4373185e-01	   1.2887721e+00	
   6.4329035e-01	   2.4373185e-01	   1.2887721e+00	
   6.4329035e-01	   2.4373185e-01	   1.2887721e+00	
   3.5294975e+01	   6.5303081e+01	   4.4412839e+01	
   3.5294975e+01	   6.5303081e+01	   4.4412839e+01	
   3.5294975e+01	   6.5303081e+01	   4.4412839e+01	
   3.5294975e+01	   6.5303081e+01	   4.4412839e+01	
   3.5294975e+01	   6.5303081e+01	   4.4412839e+01	
   1.7007653e+00	   2.2273585e+00	   1.8174834e+00	
   1.7007653e+00	   2.2273585e+00	   1.8174834e+00	
   1.7007653e+00	   2.2273585e+00	   1.8174834e+00	
   1.7007653e+00	   2.2273585e+00	   1.8174834e+00	
   1.7007653e+00	   2.2273585e+00	   1.8174834e+00	
   1.7007653e+00	   2.2273585e+00	   1.8174834e+00	
   1.7007653e+00	   2.2273585e+00	   1.8174834e+00	
   5.8509179e-01	   7.7783524e-02	   3.1615971e+00	
   5.8509179e-01	   7.7783524e-02	   3.1615971e+00	
   5.8509179e-01	   7.7783524e-02	   3.1615971e+00	
   5.8509179e-01	   7.7783524e-02	   3.1615971e+00	
   5.8509179e-01	   7.7783524e-02	   3.1615971e+00	
   5.8509179e-01	   7.7783524e-02	   3.1615971e+00	
   5.8509179e-01	   7.7783524e-02	   3.1615971e+00	
   2.6673005e+00	   4.7408219e+00	   5.7463083e-01	
   2.6673005e+00	   4.7408219e+00	   5.7463083e-01	
   2.6673005e+00	   4.7408219e+00	   5.7463083e-01	
   2.6673005e+00	   4.7408219e+00	   5.7463083e-01	
   2.6673005e+00	   4.7408219e+00	   5.7463083e-01	
   2.6673005e+00	   4.7408219e+00	   5.7463083e-01	
   2.6673005e+00	   4.7408219e+00	   5.7463083e-01	
   6.2179819e+00	   1.0702717e+01	   2.4765704e+00	
   6.2179819e+00	   1.0702717e+01	   2.4765704e+00	
   6.2179819e+00	   1.0702717e+01	   2.4765704e+00	
   6.2179819e+00	   1.0702717e+01	   2.4765704e+00	
   6.2179819e+00	   1.0702717e+01	   2.4765704e+00	
   6.2179819e+00	   1.0702717e+01	   2.4765704e+00	
   6.2179819e+00	   1.0702717e+01	   2.4765704e+00	
   1.2034827e+01	   1.9496290e+01	   3.4225646e+01	
   1.2034827e+01	   1.9496290e+01	   3.4225646e+01	
   1.2034827e+01	   1.9496290e+01	   3.4225646e+01	
   1.2034827e+01	   1.9496290e+01	   3.4225646e+01	
   1.2034827e+01	   1.9496290e+01	   3.4225646e+01	
