       70.2107076190 	     -125.4573477773 	     -485.5924018407 	     -359.1085524944 	       -4.6819477809 	     2304.9621980942 	     1626.9672791548 	      735.1164373196 	     2043.4716241148 	     1258.4491340754 	      106.0221842234 	     6427.8425605668 	        0.5956441980 	        0.0546667089 	        0.0621343719 	        0.0212502300 	       -0.0000527513 	       -0.9259743674 	        7.2836723262 	        2.3971574668 	        4.6881685629 	       -6.2937569075 	       -0.0679891570 	       60.8135367482 	
      273.8450720709 	       27.0189129541 	      -84.0976592977 	      -85.1616807987 	      -15.3238391663 	     1886.3278566965 	     1410.4033767164 	      631.7841439712 	     1097.9417698507 	      632.1896128605 	      -81.0537640460 	     5281.0383126199 	        0.2517378460 	        0.0416919261 	       -0.0630808313 	       -0.0451143421 	       -0.0067797927 	       -0.7013264100 	       15.3555071399 	        1.3949806730 	      -15.4654935866 	      -18.9771918010 	       -2.9109663721 	       -4.7864698065 	
       33.6845861738 	      -24.5088977627 	      -73.2686582946 	      -55.3213825653 	        8.7286969725 	     3355.4906734472 	      684.7467823081 	      532.7519750548 	     1660.3648526747 	      779.5471565214 	       77.7467131573 	     8690.9763247858 	        0.1327435313 	        0.0242748507 	        0.0217700959 	        0.0284138414 	        0.0078077732 	       -0.3937581439 	      -10.9556371358 	       -8.0624165449 	      -20.0230012351 	      -13.6059383545 	       -0.2377488697 	      -57.8408842163 	
      240.0047118964 	      -89.5802797346 	     -588.2480090596 	     -418.2362835419 	       -1.2659128069 	      821.8261923968 	     2511.7292516392 	      993.5719469994 	     2333.3812628759 	     1355.2596591343 	      177.2853537359 	    -4408.2771424400 	        0.9614733005 	        0.0924885104 	        0.0314507294 	       -0.0134635229 	        0.0001298121 	       -2.2514032331 	        5.8613861179 	        1.2394283128 	       -2.7546526388 	       -1.7859439665 	        0.3988560682 	     -123.7873010955 	
      631.4191907701 	      108.0009084579 	       40.4019455788 	       65.3366608891 	       12.1161681074 	     1635.7597130279 	     3686.9488811221 	     1354.7826185354 	     3525.2860343688 	     2411.1598170745 	       33.2736386314 	    -2090.0096770732 	        1.2722059021 	        0.1274724519 	        0.0428895029 	        0.0053949720 	        0.0005725271 	       -2.0341723025 	        7.6348822469 	        0.4803467053 	       -3.9400540722 	       -2.9777750843 	       -0.7079019695 	     -119.8473418811 	
      158.7659370679 	     -214.1671871598 	     -906.7342726125 	      -93.1030235128 	        4.1699663931 	      499.5457138094 	     2938.9676522784 	     1275.2719418865 	     3080.8871023459 	     5673.8946493020 	      238.0528207089 	   -16678.0445555755 	        0.8879774948 	        0.1192540389 	        0.0520311889 	        0.0390066398 	        0.0030357342 	       -2.7574730050 	        3.7347646590 	        3.0176000149 	        1.6993312709 	        3.0148191814 	        0.3732064057 	      -67.8790151136 	
     7647.9692953900 	     1524.6572155722 	      833.5881165338 	      794.8371635864 	       11.7270663383 	     3405.7932111726 	    36042.7209194947 	    10803.5263325007 	     9733.0272904501 	     8045.7149036997 	      136.9968286050 	    14887.3393688493 	       12.4029933302 	        1.3395119760 	        1.2485258244 	        1.1184772443 	        0.0078136292 	       -0.6554653851 	      102.1948967199 	       84.7422856316 	      319.9086048425 	      302.6739324815 	        3.9422495777 	      148.0742739490 	
     2559.0435363116 	      209.5323337694 	     -173.0695370322 	     -360.7481425203 	       -1.4572438925 	     3364.1592722580 	    14710.0751307983 	     2840.1391358419 	     4661.4157242243 	     1986.5962735031 	      -15.5700179634 	     5381.4802010693 	        3.8684197581 	        0.2530315895 	        0.0807711213 	        0.0260207696 	        0.0029530231 	       -0.9188475654 	       29.4345042350 	        8.2632679307 	       22.1939101112 	        5.8943371481 	        1.4092231230 	       76.5633260058 	
     8607.3362371549 	      411.4947638613 	     -202.9832650275 	     -671.6663656742 	      -15.9837071835 	     2771.6473128702 	    32865.9127671190 	     4855.3386141142 	     5041.7772008176 	      326.3652374954 	      -16.8364980875 	     6291.1751305640 	       13.1836240949 	        0.7333178276 	        0.2387817985 	        0.0441242274 	       -0.0001527645 	       -0.5443856513 	       75.1947937998 	       12.9993632125 	       27.6256896193 	        5.8917332048 	        1.4179289895 	       -4.2018654274 	
     2270.2818719811 	      120.9133135345 	       80.8274571183 	      -19.7619074999 	       -1.4233014689 	     1251.4441733799 	     9547.8474951108 	       86.1619073564 	       -3.1561670547 	        0.3758652271 	       -0.0939106171 	       17.3743669708 	        3.4225802339 	        0.1903979408 	        0.0344249178 	       -0.0053605793 	       -0.0018097029 	       -0.6431953049 	       22.5199583970 	        2.5028749625 	        1.0894242893 	       -7.6000701735 	       -1.4258634016 	      -67.1173624894 	
    12824.7080261386 	     1006.0265030321 	      464.1275541446 	        5.7529586546 	      -10.2565105469 	     4098.8552485854 	    35130.1369610494 	     7019.7444913696 	     5078.0877355917 	     2808.2553753351 	      101.0247416392 	    11729.4336222586 	       19.3377319890 	        1.1374725926 	        0.2975683370 	        0.0704605447 	        0.0017223748 	       -0.6615996818 	       83.2366846573 	       16.9384243056 	       34.4692810191 	       -4.8901416493 	       -0.8938004159 	      263.7875959224 	
