   1.0037045e+00	   7.1955217e-01	   0.0000000e+00	   2.7000000e+02	   3.1000000e+02	   1.4505589e+00	   2.6000000e+02	   4.5400000e+02	   3.9645226e-01	   3.7000000e+02	   4.2800000e+02	   2.3129755e-01	   2.7000000e+02	   3.3000000e+02	   9.6065294e-01	   2.7000000e+02	   3.1000000e+02	   1.4505589e+00	   2.7000000e+02	   3.1000000e+02	   1.4505589e+00	
   1.0986421e+00	   7.0648430e-01	   0.0000000e+00	   2.6000000e+02	   4.3200000e+02	   2.4592190e+00	   2.6000000e+02	   4.3200000e+02	   2.4592190e+00	   3.2000000e+02	   4.3200000e+02	   1.2456817e+00	   2.7000000e+02	   3.3000000e+02	   1.7961344e+00	   2.7500000e+02	   3.1800000e+02	   1.9571051e+00	   2.7500000e+02	   3.1800000e+02	   1.9571051e+00	
   1.3065771e+00	   1.0700610e+00	   0.0000000e+00	   2.8000000e+02	   3.3800000e+02	   1.1255749e+00	   2.6000000e+02	   4.2400000e+02	   1.3980638e-01	   3.7000000e+02	   4.2600000e+02	   2.0289613e-01	   2.8000000e+02	   3.3800000e+02	   1.1255749e+00	   2.7500000e+02	   3.2800000e+02	   1.1100994e+00	   2.8000000e+02	   3.3800000e+02	   1.1255749e+00	
   8.7744940e-01	   1.1272309e+00	   0.0000000e+00	   2.6000000e+02	   3.7600000e+02	   1.3059252e-01	   2.6000000e+02	   4.5200000e+02	   1.0299801e-01	   3.7000000e+02	   4.3200000e+02	   4.3174751e-02	   2.6000000e+02	   3.5800000e+02	   1.0928831e-01	   2.6000000e+02	   3.2200000e+02	   4.8942783e-02	   2.6000000e+02	   3.5800000e+02	   1.0928831e-01	
