Wavelength	220	225	230	235	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
240	8040.17967025546	8933.06380694955	6719.82801190478	5650.41411203853	11675.8887454221	4935.55619203842	985.819236002591	761.95929129849	694.638456934843	557.529868519269	469.480061759049	400.05682627628	384.209575649127	341.859330871121	325.173751129707	267.387947771075	272.952853490734	277.067013201511	257.958075374452	250.355072193259	222.861478483364	193.51484958544	205.483289483685	184.835675087414	181.798238797114	158.809304665626	159.099643402138	146.04686954721	128.563382210305	114.230058196315	114.994727174493	105.914266660857	102.729498552252	86.1978202236028	82.1200772843969	76.7167037895309	72.8017518591467	70.227447273984	69.6465114520044	66.7500761008559	60.1794614722046	56.4462545734723	54.4610157688765	53.5892326651566	49.2903988465436	55.6719604047146	45.5940741368333	45.5680894466031	43.4740797962901	39.4978858778515	38.2620379441308	47.0685178504259	42.6228195350956
242	9718.56117872848	8606.14091187345	6720.28680361785	5439.39534504764	11587.9599239876	10992.0999791968	1908.18857374622	678.139338087102	721.845280634736	537.363631860539	495.214506767657	429.277537181265	384.736095269511	353.78240969964	322.024508448469	279.000397159853	285.830217807093	275.898631966016	243.88631958594	239.212856133012	221.413784471358	211.40836695355	206.750269139492	199.350517598146	181.514042417026	162.541392818795	158.578012909603	135.694035257286	142.012356204655	133.104191858556	120.402043882673	104.085179100623	98.797249050845	87.1436627278862	84.8809410563016	75.9078455964559	73.1790187232552	70.4750489988518	62.2829150227961	63.4600200773205	60.4148219500573	54.2969038794158	58.1014922218453	59.3805753784156	52.3507933511877	48.7607836173386	39.8280756160985	44.2564292526271	46.3121000731821	35.5468918393571	39.5177530758248	39.4403239263921	42.7758593460426
244	10588.7519632792	9816.7117197819	6121.34955869423	4129.08427127401	8845.92883426003	17459.1129570391	5525.58589088373	948.718291282691	675.408607863042	470.266637849262	499.406816323168	418.409852318905	356.077377270805	364.211827154123	310.352843978412	284.816006548206	269.965471528198	269.646763588532	257.123637567199	237.334646247094	211.393591477636	205.686264342946	193.961201757704	176.163055931556	180.827064750706	161.287900618004	156.304400879877	147.53350599434	142.147014880711	132.071322539429	121.077826493367	104.956262912128	105.935818598194	92.6740153764947	86.1813597411194	86.5364481520531	69.9150010842734	70.8111663723965	63.3103382796093	68.7856055883871	60.4362009735971	61.4384849100492	60.3779245594199	53.5842137075715	45.5958366766147	43.6471102088783	40.5649719532189	43.2738970727215	44.5030523427371	37.139758159448	40.516842175355	46.6509584627824	42.3894065538044
246	9444.93710626408	9758.1987927251	6567.49173741298	4633.91480501598	4805.79132850159	20517.4035038633	15167.8176332328	1717.45890859016	627.08589200834	505.356798027513	478.77077974663	413.569045578433	417.762873036421	339.017772890094	328.245524181969	312.470028935564	280.41319375608	272.525420143427	254.677083165174	227.596810672013	218.099384175776	215.873308755116	197.929402484981	190.893634523703	179.381382537703	161.684542750807	145.999783903242	152.557469824974	131.377411362009	130.75337843951	114.542394649713	106.964627502098	101.830390300915	81.6475672020156	89.3599154605513	79.4064637684578	75.2787510649734	65.4607899621676	64.1060021069205	58.1026134718504	60.4352955383085	62.0047821644975	50.7330501448555	50.6825151793574	49.9123257611751	43.2405528432954	39.9965929597667	48.0548203951043	39.0395452500641	38.2380221651319	37.2521073254824	41.7784356808163	37.3317274485923
248	8706.07749890086	8991.59450672245	6711.98329949995	4553.12625652857	2683.77724816222	16614.8308884214	25197.3314437666	5183.41358390163	697.575336735163	572.622002641552	476.920065104181	440.103348555144	390.477961072968	379.994671799633	336.813427873405	290.935826791723	275.382623617207	268.262371794268	263.368894811013	248.124314992135	219.298201686286	221.093911841117	197.861657964595	187.764682262385	169.906716218108	164.235830604874	149.598258047464	147.967941866838	140.160336063583	125.334743280679	117.981991172258	101.653282659352	100.024522458796	91.8051630087065	87.6478456150971	86.9254930448043	68.4149008656652	72.2802148222602	61.4837091747065	60.3431889976884	58.2136532599467	55.6007006995139	56.3379150603417	52.9254418597757	51.5284023376609	49.3289700265564	45.2104908694588	47.8638147991109	43.3024180790277	36.0471185073675	38.7382654462976	43.3586553965093	41.6271564204999
250	7573.29400128542	10649.8738239707	7062.81549527443	4290.90512757176	2714.58604947226	10510.9671647866	31973.0966187523	13281.6455743082	863.299871340833	444.252140554712	486.087792077661	428.202721606915	380.653495765561	364.260242476365	284.19025886354	300.803482611172	293.331574464584	286.371129122179	242.884395280446	251.253742042877	221.785757850406	232.76727717964	206.306256878565	181.70769916106	168.856212825181	165.449552999877	147.873882031766	131.441835146788	131.471184117497	131.623518198249	114.517427609619	103.933743022301	99.2096116934734	86.6483310174601	87.454648420039	83.4741853750992	69.7132829912678	67.5283065502383	59.6216597834199	64.0280717518155	60.817995315383	62.0153088131076	50.3223790983098	53.5660315419449	50.0968879042524	46.4963824000577	44.8354434267924	42.7250895233077	43.4582332201613	42.472987701378	37.572110706706	40.0333334851479	40.432851275105
252	10458.4707304775	9252.84981373802	9342.25668908797	5443.06062617602	2442.89525134547	4919.33102158965	29971.497753596	28830.6918931281	3119.157166189	598.286202614596	426.669910579436	425.726575329251	395.518682156533	332.045123500171	340.92399939794	309.712667759876	260.110563547345	272.361037484882	261.812103211559	252.289316740921	234.273735429778	211.230451985197	197.543011371818	177.217564666535	181.370150984543	176.450270600955	158.54745877586	136.553651252854	137.669806624756	123.736247175954	118.142562226027	104.695254774507	100.442640977398	93.1054156811604	86.0100860753371	82.4785108113891	78.2063856992222	63.9141132498616	64.114489852405	61.8140779020383	51.4354245870885	45.554040289153	52.1524860806526	56.0733143792608	52.1320203970341	50.1360415342114	41.6643649025433	45.1845625165964	45.9381692604738	40.5964278704629	38.9045558405625	40.0478426667413	31.4761265751821
254	8580.70859880458	7657.89747393029	7910.9785782032	7663.10763474346	2961.41903349478	2334.32383644196	21324.4426765959	43859.8494689322	11485.7023136995	637.340895761478	473.814036097511	482.63892604967	446.207016936069	320.912541713216	336.543696780583	293.482986119568	298.294769480819	277.535294199906	259.05432032694	224.470103610115	215.279505311392	207.597966233477	198.33643834811	185.175507922827	162.769563028612	157.081719001049	150.246223967835	133.568631205246	133.466814258749	120.19905677036	117.719741801456	106.929613917012	101.353016507322	92.0000521987662	82.5473244431616	82.4860824805816	70.9248159020037	69.7702005066559	67.211786080866	63.8678200989396	58.9777771382796	61.1624746974444	50.5395673829421	58.7241357319657	54.8097687049857	50.3653204442828	46.3686958629832	43.290639148837	41.165114932029	35.2438595411553	37.2605077491649	44.7292797110659	39.88635233166
