Wavelength	220	225	230	235	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
240	8814.99757103441	11337.1112857741	8535.23419281977	6243.57108541036	14418.0988338586	5465.96931524282	950.924945933365	746.422797336611	504.387961644358	309.821847497528	366.593906589167	314.267107684898	236.340473571935	215.162688872774	175.66842678652	150.166182293869	170.021242362824	144.217398169092	113.321764249592	106.751497444072	109.887329765857	111.525375868023	98.2278531392464	96.5929197167127	91.6504202406262	80.8450990068676	80.7648715595961	61.6252782058137	77.1158766006636	68.0544270801194	65.944632678913	65.5291266877089	52.9840350735718	43.1130797521298	49.8548363981652	42.8892587027958	35.8864453931614	52.6621045712025	46.83778338236	36.2151846817018	40.8102007671098	40.5808872249475	33.2105837010998	38.9105321764566	42.1882781426399	45.235437975845	32.329480859764	40.6690413400131	32.7779182070458	36.0757063915554	37.0112100315279	42.6549406866424	46.7946863228
242	9833.89509057201	10161.6773406515	9439.27204070272	5921.69952604881	14055.5402211562	12664.6158136038	1505.02539937864	704.701121786613	556.492063773966	367.993150943948	371.54753159204	296.027563199845	252.378226904409	204.450551660226	200.53756727018	163.932386478535	159.625198318932	155.379841277134	148.247845602957	117.337668219722	87.5412254363155	107.119584245269	103.567618677403	75.0913092744304	94.6435791797955	70.1423471449385	59.4554658965773	62.468502268063	65.275082467544	69.6384719340602	59.3670457411311	60.4801182218633	48.87237964357	43.0416902525014	47.2303937289802	41.0925996896244	45.2808148954314	56.5301461127256	43.7008283150459	36.2032815596613	49.5031381358397	35.5511623418492	39.6641391233945	43.968517529878	38.4892713523426	41.4756727725957	41.9442625413923	45.9777032351144	31.1515726782466	33.1808691720838	36.984923001974	34.9543380320968	35.5923727589233
244	12712.2645094758	11729.1914827921	8374.92232573219	4414.16903135666	10837.7566619289	20028.1390416554	5853.58551678239	789.010736200468	653.763259136495	378.72944120358	371.371386332552	330.055767485588	230.17885325056	207.269300440125	204.976642487844	159.938565994805	142.02423175572	134.471521474758	126.293473628695	106.791035428142	130.590460233634	109.526315354981	98.2969307958736	84.2116609517567	74.4455317292708	84.5178784080148	65.4071248359624	61.779232692789	58.2196497509212	64.1880299761183	54.1204837128211	46.0801492615147	51.031608511295	52.5690677437355	53.753968587696	41.6346847306929	52.8008147927983	45.7986544676806	56.188216696478	36.2040257661284	48.2086968988707	41.2649121262391	44.698794696812	30.788039540475	41.6264325575965	48.9131720835682	46.5348644528582	36.6020889912848	39.2683721253026	25.1099706666868	37.9873704588936	43.9225261222525	29.6137004192415
246	10250.2312372968	10164.7275590884	9757.32948192271	3414.5238657045	6562.84231143082	22971.076858492	15709.3142397264	1651.4018617533	556.652428977105	401.775185534531	343.716982339244	340.641364907384	289.110921275753	255.158084237538	227.954069109484	193.884183925573	150.606949102535	110.653039460103	111.679184988943	105.605142703614	108.445837919469	96.6779229265006	91.8255113344692	86.2406778620333	90.628534664811	82.6482883249378	65.5318191142766	64.1447539496955	61.4984548355764	64.1760075912948	57.8015152349405	59.8719934840719	57.2125679321352	57.3577805904373	41.3446311469121	53.4721779164702	43.972247627443	36.8279535784054	52.5184447948501	49.9028145616686	39.5653432980018	43.7925897146338	36.386380005177	45.8318964891487	48.3645445528306	39.6643669328371	40.330229306237	39.5048640405065	34.425471522945	33.6374483956525	26.8238832710045	40.353461053432	35.5200795717803
248	8608.96371166468	8992.03278903232	8066.53156081515	4333.00370950205	3483.52516489972	18408.100640478	27709.7030552182	5059.01402716382	677.642838226157	401.512310898926	439.757767020172	344.314731347451	307.829111780843	254.814518147609	155.261424197783	144.055638302855	175.385408748569	120.273646645602	116.115788083531	96.0570175430326	106.19971769683	101.192336572161	91.7648299541966	83.3092146921765	96.3476866223563	87.9914760217364	78.2425468429037	74.659396828634	52.7551229551925	62.6986149556252	63.6916888101489	49.7144106078347	57.176539404314	51.988203654978	54.4598358507383	52.2637206875126	47.8312246316109	45.0784484208861	38.7473072261292	36.171790118777	38.9132893735071	36.829255495136	37.6802885068662	36.4190311457557	52.1323818163029	32.8074514257793	35.1574479363986	38.9118411383718	39.7430935367283	32.2675795162174	31.6600920357936	34.369499686684	37.898626514914
250	11272.264777388	9580.93346868612	10814.6864994566	6166.22712197587	3165.68529449824	10277.7014614178	33468.7557962358	13023.4287694734	864.739607032654	442.352016687096	449.456458439265	295.901289626848	255.509665309773	193.693794143092	166.279030780371	174.160098635478	168.313414957729	147.355767429987	133.722126572829	120.039688657182	160.340621346342	92.0651392313406	96.0279701921083	102.548200734511	94.5944013276282	82.6899312856733	71.3512382088352	65.7226421457285	66.0727173815964	55.9076893140074	62.2969468587981	52.5614383561396	42.5593783675344	41.6947451226388	53.7471182458174	47.8456317959404	37.1433755803672	47.6192740606576	44.3315555103921	44.9167807176085	42.6528277007666	33.6278080380897	41.5503376553083	51.553322256193	36.6419629291836	43.9936183479947	35.7129286198279	39.5145155671853	37.586292227123	32.7302694816291	44.8103230752116	36.7086275916744	36.7734053279499
252	11073.7497336315	10753.2475238048	10511.9940322532	7993.02156181294	2721.6891869818	5513.84058899296	32593.168844958	30694.7037505431	3118.57229538923	505.381945426213	431.404127295913	277.6951900759	261.50064523145	217.752329974761	189.049971992027	167.914350297748	150.852236451221	139.243776721971	123.385427048311	100.0391104783	102.318359331927	115.284320182453	84.2599265009931	84.2205603996775	87.895106410579	72.9290326541176	74.7213157853595	63.4197636428829	65.2843355731891	60.3926284399998	70.5168064696478	52.5421365608585	55.9310706810322	55.9852209784458	51.1633187848291	35.4796913965877	41.4917622976239	40.7078895846398	46.7876967716636	36.8205486204362	42.6524358683049	45.0772574547951	46.6056123416548	41.4444870825979	41.0170793214806	40.8954734133039	39.1099247770364	41.3030571978847	35.4592312882875	32.2250576171366	41.865467965847	27.2689432466984	36.1459288091618
254	10862.024552723	8987.64643893014	10357.1495426287	10002.0758106116	3838.19367757936	2806.04268454513	23519.0960486011	46823.3881525042	11541.4677064694	430.300390091708	453.461574153205	295.892811859367	326.569418405311	295.28615051474	182.365501227322	181.829832581717	175.583681733379	156.995323508292	137.822768485737	88.1441687661637	118.28195660211	101.306834979383	90.8652951111466	80.1177192794517	81.1383240197321	64.6825712971538	56.9485027633263	63.3615813519435	63.01893712821	48.8973045287681	58.5263524862028	64.1313594866506	57.240172056125	48.4416030813901	49.8323212312254	48.5210663249176	53.3753177966905	38.1408091438317	45.5949651475693	39.3082485173478	40.1522802458804	40.6079424601495	44.1191030669393	43.3091803098419	39.746385927578	40.8810668135978	34.062829343098	31.9441843900039	33.3700450981102	33.1527686513549	35.1001818955551	39.7746507392101	45.5876833171127
