Wavelength	220	225	230	235	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
240	6451.64361563388	6920.45467381052	4576.75390412461	5907.77797617316	14310.9802779609	5701.07266887854	606.552447594867	484.952905928766	327.533087226903	329.382972512308	263.639861688242	217.821442771572	209.694080046224	202.003136731998	137.54867521639	159.946602474186	126.989546932183	107.237945883037	102.850703804964	102.542805206825	74.5331465458355	73.4729729276816	71.6658969941784	62.8408758073415	59.0803646735015	64.4241078460965	49.2982478362745	52.9863057160656	51.3607916337415	50.3714372726701	46.8516005724126	45.5562470751609	47.8535654105402	44.1316837717234	37.6115687223243	39.3158716119045	31.4708173076524	34.7783628655634	29.2416255091542	30.394328652752	36.2458314190615	33.451537877829	33.6687844216626	33.5314800687621	25.3978359602702	34.3258977633798	34.478612055486	24.5436930614331	27.3511356101757	25.1683969600909	17.0556206795227	29.2884330048932	36.7660035833098
242	7666.55918672941	4868.46032112808	4575.92851042999	3303.89987295304	14753.0020456276	12423.1935693229	1720.13087116851	505.195735123863	460.064413155665	314.131676921861	281.084398569528	234.876617582606	216.069066103882	207.058309923043	134.664122846771	125.958540499093	134.954347051209	99.8050124824615	106.859473869779	99.1328495840135	90.7281389451844	70.3478692401852	88.7082593236755	62.102817307801	69.7560145115624	67.999586106003	53.1750792350449	44.4260405707259	54.4804163691678	50.9864255518777	44.455001585362	51.2937866969072	44.0783663567903	44.9595187962927	39.3109783289746	37.3441032377405	38.5335400712609	40.5882096307915	40.7160597379028	33.7387600678392	30.1372239631743	23.4037887021783	34.920998214229	28.1374724213533	26.5954654047077	22.0529757293721	29.1916695783184	26.8780927458354	25.2074513518917	28.5913557601544	23.7722147378964	26.5906565501944	30.1383451915672
244	4574.16750121327	7049.87392182298	4273.41872623528	3088.74460645177	10239.0938640324	23132.9923999903	6559.35929995061	565.477009024167	429.966328722873	322.036357124127	289.894639419887	258.681836375067	221.695243701333	142.688370636952	186.983721135274	131.219675794347	131.618928099507	113.632206814595	109.690562283415	111.359996741431	79.4567088973436	81.6969250350027	80.3020730555359	64.1325456985584	66.6606541219307	52.6612458303115	61.0460581990319	58.8784988251276	57.0034105304455	51.9014173964913	52.1892621507961	48.8565521285275	38.6218772178735	44.0248152727675	34.9716266833235	40.1704973991327	33.9512428316191	33.9483853487581	31.7246045428079	37.4156396156269	37.1299501936555	30.5687532521757	36.6760928687507	33.9958548365313	24.1655308591275	35.5591731569045	28.4207359853892	29.5103378921241	30.9357790065922	22.2947519218861	26.0008441154207	28.8986267313222	23.8971924995886
246	5241.82800397807	6532.98763340387	5971.35455397001	3577.11965759214	5209.04150389964	25470.7064675733	18261.4592130106	1651.3800207775	434.728797233767	326.036061265201	314.52767929921	305.044802687481	232.134776049378	191.552955172842	134.490566338285	125.876611221629	122.143710833666	115.686230390478	108.674366569684	80.6921643100894	82.6148760472887	87.8406109107219	78.0216078784035	80.7783777779216	68.469945416003	57.9187101398472	51.5172214967106	51.363953274145	64.7979074552783	51.3648156616487	46.8229664512093	50.701194740551	45.4963129850095	35.560444577774	42.3464305390215	31.9366639929868	36.8124051133599	33.0643169003639	29.6325299121007	36.5721994533022	30.9580809337607	33.0361416998133	29.8904408673409	30.666478190213	32.7761145710048	32.3315826287393	36.6756822768305	34.0852820973037	31.2935500674551	23.8880985213309	26.3650321590949	31.604936958838	28.5611618768501
248	5641.41667047718	7432.55886314521	6369.13430667237	2601.9381434194	2140.0222032116	21648.6563265576	32518.0843371807	5938.04030033241	474.942126194386	374.101845575928	284.456079962896	249.507278282483	246.524435470154	172.181014316151	143.49824691158	137.657365399499	117.521208053226	126.196785911039	90.5167265029158	97.3465303389585	90.7468222361531	86.1825851471413	66.7262928038243	72.821208183568	61.6209019027531	62.7136641973341	50.9422594818155	46.0296789916087	49.8422793192458	50.427158589183	54.2222847440061	45.0706275486391	41.3858981110039	39.1053243401526	40.6492111188283	31.159251047442	41.4841658864794	38.1374437563135	40.7660069551004	38.2356351406888	29.3071691102528	32.5928057237874	24.8275016796469	23.1853051064693	31.125972924348	32.283324433405	23.9710037203339	30.7075022990419	27.0114559820794	27.054008995111	29.9140602193797	25.8062848376553	28.172964317061
250	8198.63101331096	5247.80982950524	6164.47244773862	4500.16537672639	2286.98083847697	13037.6085809415	39965.7711767562	16423.349743927	738.303574140499	325.184536061304	320.095358926645	256.901978688439	203.593137275705	233.450859077554	150.916693989965	165.325798092681	98.9743341773799	125.210813452198	95.4617628724048	108.703584836609	85.9117773977832	73.347336164924	68.9663038985257	74.7531668335755	66.0248566895968	68.6521238235689	58.764698565918	56.1672108489589	52.3444693428576	49.4233358579298	47.7853155198481	49.3419467236377	46.9093502819312	40.421078003818	38.4302077339185	35.2808878077321	33.5238000595956	36.0213911573707	38.3235148660034	37.8738200062246	35.4686398537361	37.2094059846858	37.4968812490443	32.7217375240411	33.57697648753	32.2847782133333	31.0497713977324	27.225438663427	28.4318650868717	29.8408626141823	25.7025216730313	23.4437856316887	29.0021695472129
252	6048.53933962122	7680.37521774846	8059.74325307601	5526.39075759496	2054.40503291393	4787.72931494558	38825.3384422107	36751.0815792225	3890.12671884724	419.414873251235	278.154126173582	241.975813592528	205.676376434619	196.435592567401	171.868296483468	171.870658441979	132.657513481362	122.048551083519	101.018436018627	90.3941313058141	86.6769967844944	68.8146864830282	85.1333608264632	74.1383071184366	50.2773144149171	66.8576534129893	55.5120461435638	48.7077801482288	57.5118809496568	42.8180458658658	48.7334501428782	42.2010054756012	33.9985971609127	34.1965992940377	39.2852022305332	41.3990321281582	39.3290503131042	28.050482818173	36.6472847961844	25.0738619935067	35.0534313116209	37.2489701775086	32.0384164514362	31.124279540546	26.2565909788092	27.4166191551785	25.4408157613723	26.8151206952304	24.5615185297764	29.2125024437727	24.4261147321166	25.372749454566	27.4047741438019
254	7116.76973033181	6533.39959514319	6563.95677229026	7213.27917186902	3151.21298951384	2233.22859281674	25570.7395637064	54967.8029111661	13788.0776087887	494.086893885868	323.498479600137	276.440962455601	213.817534611996	233.343790876528	152.481181025858	174.355660921961	114.039072231615	100.850318843034	102.883957192724	101.695874679891	89.1984786821892	84.751743580478	92.3399852886668	65.4525962590291	83.6672021857578	65.6572059280619	63.2390537016451	51.9116205878216	49.3130829532369	49.364120657651	46.3625332084491	50.7309412215615	40.92466450447	34.6295774475975	41.5228984197589	40.5804169434372	32.3255226590255	39.8172870084652	36.676453537492	31.6424294050145	30.9278392610114	34.2740746399761	31.1416083417587	36.446332071332	27.8439753574391	26.1521416820389	25.8605234799768	32.589773681045	28.0785235313483	25.1757555324384	27.034104898215	30.0893705568745	26.6045080366227
