  2.0000000e+002	  1.6937240e-001	  2.9396788e-001	  3.6271381e-001	  1.3713058e-001	  3.5050503e-001	  3.8991531e-001	  1.2117592e-001	  3.1006479e-001	  3.6742338e-001	  8.9965979e-002	  3.2879861e-001	  3.7167581e-001	  1.4936860e-001	  2.6778920e-001	  3.3006064e-001	  3.9118036e-001	  3.2948653e-001	  3.3295012e-001	  1.4419746e-001	  3.0282688e-001	  3.3723466e-001	  1.7177041e-001	  3.0771033e-001	  3.4152381e-001	
  2.0100000e+002	  1.6211589e-001	  2.7808380e-001	  3.4443839e-001	  1.3149293e-001	  3.3337100e-001	  3.7118975e-001	  1.1510849e-001	  2.9362710e-001	  3.4864219e-001	  8.5129420e-002	  3.1220388e-001	  3.5368554e-001	  1.4527416e-001	  2.5984732e-001	  3.2345978e-001	  3.7992557e-001	  3.2206170e-001	  3.2646974e-001	  1.4047098e-001	  2.9532592e-001	  3.3080482e-001	  1.6767248e-001	  3.0078348e-001	  3.3483299e-001	
  2.0200000e+002	  1.5544542e-001	  2.6432212e-001	  3.2870388e-001	  1.2633403e-001	  3.1845490e-001	  3.5498428e-001	  1.0961978e-001	  2.7955914e-001	  3.3245993e-001	  8.0779394e-002	  2.9771598e-001	  3.3825525e-001	  1.4131578e-001	  2.5243155e-001	  3.1704394e-001	  3.6890602e-001	  3.1480440e-001	  3.2009856e-001	  1.3696321e-001	  2.8829734e-001	  3.2445510e-001	  1.6371918e-001	  2.9402415e-001	  3.2824389e-001	
  2.0300000e+002	  1.4902623e-001	  2.5221523e-001	  3.1469615e-001	  1.2143230e-001	  3.0496120e-001	  3.4047381e-001	  1.0443974e-001	  2.6687304e-001	  3.1801383e-001	  7.6724052e-002	  2.8460550e-001	  3.2444525e-001	  1.3734929e-001	  2.4505742e-001	  3.1046263e-001	  3.5813459e-001	  3.0741358e-001	  3.1361198e-001	  1.3343016e-001	  2.8115845e-001	  3.1792434e-001	  1.5961711e-001	  2.8712893e-001	  3.2153098e-001	
  2.0400000e+002	  1.4324315e-001	  2.4159241e-001	  3.0233161e-001	  1.1705987e-001	  2.9291693e-001	  3.2764769e-001	  9.9879583e-002	  2.5588608e-001	  3.0529102e-001	  7.3190371e-002	  2.7310944e-001	  3.1217209e-001	  1.3364315e-001	  2.3813343e-001	  3.0372810e-001	  3.4794108e-001	  3.0017392e-001	  3.0690257e-001	  1.3011185e-001	  2.7428897e-001	  3.1112576e-001	  1.5571849e-001	  2.8041188e-001	  3.1459268e-001	
  2.0500000e+002	  1.3769261e-001	  2.3186731e-001	  2.9076068e-001	  1.1282969e-001	  2.8158331e-001	  3.1568559e-001	  9.5454375e-002	  2.4559450e-001	  2.9345242e-001	  6.9803715e-002	  2.6224041e-001	  3.0058193e-001	  1.2983004e-001	  2.3098787e-001	  2.9646969e-001	  3.3777332e-001	  2.9245424e-001	  2.9951064e-001	  1.2670962e-001	  2.6701609e-001	  3.0381171e-001	  1.5169414e-001	  2.7313741e-001	  3.0711905e-001	
  2.0600000e+002	  1.3244804e-001	  2.2247458e-001	  2.7977594e-001	  1.0884492e-001	  2.7057012e-001	  3.0417458e-001	  9.1476281e-002	  2.3585717e-001	  2.8216537e-001	  6.6748619e-002	  2.5198984e-001	  2.8938135e-001	  1.2614314e-001	  2.2377268e-001	  2.8857327e-001	  3.2790041e-001	  2.8432687e-001	  2.9163599e-001	  1.2339465e-001	  2.5951290e-001	  2.9586601e-001	  1.4781825e-001	  2.6552375e-001	  2.9907242e-001	
  2.0700000e+002	  1.2752946e-001	  2.1360652e-001	  2.6924467e-001	  1.0506598e-001	  2.5987132e-001	  2.9323149e-001	  8.7743282e-002	  2.2643932e-001	  2.7147023e-001	  6.3948154e-002	  2.4198278e-001	  2.7872340e-001	  1.2257163e-001	  2.1631924e-001	  2.8024324e-001	  3.1837066e-001	  2.7573872e-001	  2.8325589e-001	  1.2007602e-001	  2.5145753e-001	  2.8745763e-001	  1.4396191e-001	  2.5738875e-001	  2.9052671e-001	
  2.0800000e+002	  1.2286234e-001	  2.0483828e-001	  2.5875250e-001	  1.0146825e-001	  2.4917650e-001	  2.8224850e-001	  8.4249179e-002	  2.1708314e-001	  2.6079019e-001	  6.1306477e-002	  2.3197842e-001	  2.6788855e-001	  1.1905336e-001	  2.0852423e-001	  2.7118349e-001	  3.0919774e-001	  2.6649984e-001	  2.7412573e-001	  1.1677663e-001	  2.4285396e-001	  2.7829981e-001	  1.4010223e-001	  2.4861876e-001	  2.8122568e-001	
  2.0900000e+002	  1.1824942e-001	  1.9580094e-001	  2.4779526e-001	  9.7848574e-002	  2.3797305e-001	  2.7085018e-001	  8.0809911e-002	  2.0730591e-001	  2.4975109e-001	  5.8674018e-002	  2.2169431e-001	  2.5657241e-001	  1.1547391e-001	  2.0003541e-001	  2.6102463e-001	  2.9994822e-001	  2.5625515e-001	  2.6392905e-001	  1.1329635e-001	  2.3343897e-001	  2.6807992e-001	  1.3618596e-001	  2.3893785e-001	  2.7085861e-001	
  2.1000000e+002	  1.1382659e-001	  1.8673086e-001	  2.3665794e-001	  9.4304880e-002	  2.2660192e-001	  2.5922934e-001	  7.7569962e-002	  1.9737101e-001	  2.3854097e-001	  5.6225618e-002	  2.1119706e-001	  2.4505536e-001	  1.1198044e-001	  1.9121250e-001	  2.5021537e-001	  2.9113166e-001	  2.4544255e-001	  2.5292412e-001	  1.0979589e-001	  2.2339773e-001	  2.5704225e-001	  1.3231023e-001	  2.2864008e-001	  2.5976690e-001	
  2.1100000e+002	  1.0955413e-001	  1.7750406e-001	  2.2524834e-001	  9.0867201e-002	  2.1497361e-001	  2.4728362e-001	  7.4512641e-002	  1.8722820e-001	  2.2703505e-001	  5.3831418e-002	  2.0052067e-001	  2.3310995e-001	  1.0848173e-001	  1.8190050e-001	  2.3871056e-001	  2.8254700e-001	  2.3393790e-001	  2.4123573e-001	  1.0630067e-001	  2.1274344e-001	  2.4535704e-001	  1.2844149e-001	  2.1768014e-001	  2.4791352e-001	
  2.1200000e+002	  1.0538626e-001	  1.6802152e-001	  2.1349525e-001	  8.7428570e-002	  2.0293983e-001	  2.3489428e-001	  7.1537654e-002	  1.7678086e-001	  2.1520249e-001	  5.1518281e-002	  1.8947411e-001	  2.2081900e-001	  1.0501862e-001	  1.7214330e-001	  2.2645839e-001	  2.7403021e-001	  2.2177251e-001	  2.2882112e-001	  1.0269245e-001	  2.0136595e-001	  2.3289728e-001	  1.2454462e-001	  2.0598539e-001	  2.3534266e-001	
  2.1300000e+002	  1.0136143e-001	  1.5850417e-001	  2.0159515e-001	  8.4091028e-002	  1.9094499e-001	  2.2240448e-001	  6.8669637e-002	  1.6628663e-001	  2.0324516e-001	  4.9343109e-002	  1.7842849e-001	  2.0832475e-001	  1.0162528e-001	  1.6226784e-001	  2.1378867e-001	  2.6583020e-001	  2.0929845e-001	  2.1599770e-001	  9.9117597e-002	  1.8979009e-001	  2.2001727e-001	  1.2072961e-001	  1.9402615e-001	  2.2241052e-001	
  2.1400000e+002	  9.7400506e-002	  1.4879894e-001	  1.8930721e-001	  8.0805302e-002	  1.7870394e-001	  2.0954641e-001	  6.5903187e-002	  1.5556622e-001	  1.9092210e-001	  4.7189871e-002	  1.6716417e-001	  1.9547955e-001	  9.8226547e-002	  1.5208610e-001	  2.0055453e-001	  2.5779740e-001	  1.9638014e-001	  2.0258109e-001	  9.5465183e-002	  1.7771594e-001	  2.0655886e-001	  1.1692524e-001	  1.8155559e-001	  2.0883226e-001	
  2.1500000e+002	  9.3575954e-002	  1.3923041e-001	  1.7710384e-001	  7.7558994e-002	  1.6660897e-001	  1.9670169e-001	  6.3248158e-002	  1.4495770e-001	  1.7861303e-001	  4.5129140e-002	  1.5606833e-001	  1.8253771e-001	  9.4914595e-002	  1.4194775e-001	  1.8717559e-001	  2.5006882e-001	  1.8343989e-001	  1.8900935e-001	  9.1844400e-002	  1.6565307e-001	  1.9296344e-001	  1.1316442e-001	  1.6904704e-001	  1.9517231e-001	
  2.1600000e+002	  8.9963913e-002	  1.2971052e-001	  1.6504367e-001	  7.4510574e-002	  1.5474780e-001	  1.8400319e-001	  6.0787519e-002	  1.3455455e-001	  1.6647911e-001	  4.3254852e-002	  1.4515495e-001	  1.6982730e-001	  9.1783047e-002	  1.3195324e-001	  1.7381986e-001	  2.4272744e-001	  1.7057673e-001	  1.7549658e-001	  8.8356018e-002	  1.5360339e-001	  1.7943160e-001	  1.0954332e-001	  1.5659793e-001	  1.8153365e-001	
  2.1700000e+002	  8.6447239e-002	  1.2028042e-001	  1.5295140e-001	  7.1543058e-002	  1.4296484e-001	  1.7129167e-001	  5.8424632e-002	  1.2420289e-001	  1.5435600e-001	  4.1448116e-002	  1.3428020e-001	  1.5705824e-001	  8.8673592e-002	  1.2194983e-001	  1.6038243e-001	  2.3551973e-001	  1.5766064e-001	  1.6183138e-001	  8.4893227e-002	  1.4151859e-001	  1.6575511e-001	  1.0606496e-001	  1.4409033e-001	  1.6776752e-001	
  2.1800000e+002	  8.3090941e-002	  1.1122958e-001	  1.4122073e-001	  6.8689187e-002	  1.3164870e-001	  1.5898403e-001	  5.6170305e-002	  1.1425257e-001	  1.4259370e-001	  3.9735635e-002	  1.2381363e-001	  1.4470243e-001	  8.5712592e-002	  1.1234188e-001	  1.4731089e-001	  2.2865184e-001	  1.4524047e-001	  1.4854081e-001	  8.1601779e-002	  1.2985309e-001	  1.5247313e-001	  1.0269245e-001	  1.3202524e-001	  1.5438302e-001	
  2.1900000e+002	  7.9844157e-002	  1.0235675e-001	  1.2983179e-001	  6.5939903e-002	  1.2061246e-001	  1.4699078e-001	  5.3997199e-002	  1.0453939e-001	  1.3114436e-001	  3.8096905e-002	  1.1362012e-001	  1.3263623e-001	  8.2834403e-002	  1.0292641e-001	  1.3449669e-001	  2.2187026e-001	  1.3306014e-001	  1.3561296e-001	  7.8341166e-002	  1.1845668e-001	  1.3949235e-001	  9.9383354e-002	  1.2015311e-001	  1.4128733e-001	
  2.2000000e+002	  7.6719125e-002	  9.4077746e-002	  1.1903811e-001	  6.3266754e-002	  1.1019437e-001	  1.3557768e-001	  5.1880042e-002	  9.5358531e-002	  1.2028869e-001	  3.6495368e-002	  1.0401169e-001	  1.2119039e-001	  8.0033779e-002	  9.4053268e-002	  1.2232129e-001	  2.1537479e-001	  1.2154531e-001	  1.2330500e-001	  7.5222333e-002	  1.0760593e-001	  1.2715673e-001	  9.6210957e-002	  1.0890675e-001	  1.2885539e-001	
  2.2100000e+002	  7.3747476e-002	  8.6094697e-002	  1.0864449e-001	  6.0781320e-002	  1.0024246e-001	  1.2466478e-001	  4.9888770e-002	  8.6611589e-002	  1.0987441e-001	  3.5035610e-002	  9.4886939e-002	  1.1022902e-001	  7.7384154e-002	  8.5553964e-002	  1.1066469e-001	  2.0903158e-001	  1.1054993e-001	  1.1147245e-001	  7.2246869e-002	  9.7241243e-002	  1.1531687e-001	  9.3149662e-002	  9.8177910e-002	  1.1693255e-001	
  2.2200000e+002	  7.0928256e-002	  7.8744411e-002	  9.9080086e-002	  5.8454990e-002	  9.1097991e-002	  1.1459255e-001	  4.8056285e-002	  7.8573068e-002	  1.0025660e-001	  3.3652465e-002	  8.6414496e-002	  1.0008478e-001	  7.4889660e-002	  7.7704748e-002	  9.9906445e-002	  2.0297082e-001	  1.0037438e-001	  1.0054827e-001	  6.9450061e-002	  8.7659359e-002	  1.0439730e-001	  9.0236823e-002	  8.8287195e-002	  1.0590204e-001	
  2.2300000e+002	  6.8298340e-002	  7.1993351e-002	  9.0191841e-002	  5.6233247e-002	  8.2639694e-002	  1.0515594e-001	  4.6298981e-002	  7.1084340e-002	  9.1318607e-002	  3.2367071e-002	  7.8561624e-002	  9.0674241e-002	  7.2511037e-002	  7.0462068e-002	  8.9894295e-002	  1.9718711e-001	  9.0976238e-002	  9.0395927e-002	  6.6820939e-002	  7.8792413e-002	  9.4232241e-002	  8.7500890e-002	  7.9106331e-002	  9.5675627e-002	
  2.2400000e+002	  6.5865358e-002	  6.5679550e-002	  8.1924915e-002	  5.4212729e-002	  7.4781736e-002	  9.6444766e-002	  4.4718424e-002	  6.4207554e-002	  8.3043893e-002	  3.1260649e-002	  7.1334839e-002	  8.1958453e-002	  7.0305188e-002	  6.3749949e-002	  8.0581506e-002	  1.9159905e-001	  8.2265218e-002	  8.0990156e-002	  6.4420541e-002	  7.0636113e-002	  8.4828377e-002	  8.4950129e-002	  7.0635319e-002	  8.6188793e-002	
  2.2500000e+002	  6.3507875e-002	  5.9958299e-002	  7.4388822e-002	  5.2306493e-002	  6.7695300e-002	  8.8478247e-002	  4.3180148e-002	  5.7989438e-002	  7.5452964e-002	  3.0172507e-002	  6.4821402e-002	  7.3999246e-002	  6.8219026e-002	  5.7681561e-002	  7.2088718e-002	  1.8624210e-001	  7.4453354e-002	  7.2404067e-002	  6.2135379e-002	  6.3257217e-002	  7.6229731e-002	  8.2480748e-002	  6.2990665e-002	  7.7544371e-002	
  2.2600000e+002	  6.1205705e-002	  5.4722309e-002	  6.7459901e-002	  5.0432682e-002	  6.1145306e-002	  8.1133366e-002	  4.1652679e-002	  5.2273909e-002	  6.8464756e-002	  2.9082457e-002	  5.8809439e-002	  6.6682339e-002	  6.6170692e-002	  5.2063147e-002	  6.4414660e-002	  1.8099991e-001	  6.7268213e-002	  6.4604918e-002	  5.9901396e-002	  5.6437174e-002	  6.8433921e-002	  8.0073675e-002	  5.5949847e-002	  6.9646676e-002	
  2.2700000e+002	  5.9137503e-002	  5.0099214e-002	  6.1306159e-002	  4.8805396e-002	  5.5441380e-002	  7.4621360e-002	  4.0295760e-002	  4.7252178e-002	  6.2275410e-002	  2.8132121e-002	  5.3537846e-002	  6.0225646e-002	  6.4316909e-002	  4.7149499e-002	  5.7614485e-002	  1.7616479e-001	  6.0966810e-002	  5.7763100e-002	  5.7957808e-002	  5.0513109e-002	  6.1569055e-002	  7.7930609e-002	  4.9796740e-002	  6.2705517e-002	
  2.2800000e+002	  5.7186445e-002	  4.5930545e-002	  5.5718581e-002	  4.7193209e-002	  5.0281207e-002	  6.8682671e-002	  3.8975557e-002	  4.2671839e-002	  5.6669553e-002	  2.7214845e-002	  4.8749288e-002	  5.4437796e-002	  6.2454383e-002	  4.2690436e-002	  5.1474412e-002	  1.7141612e-001	  5.5212021e-002	  5.1560402e-002	  5.6082884e-002	  4.5148373e-002	  5.5390994e-002	  7.5826804e-002	  4.4225057e-002	  5.6438605e-002	
  2.2900000e+002	  5.5314223e-002	  4.2222818e-002	  5.0738970e-002	  4.5714537e-002	  4.5707703e-002	  6.3359737e-002	  3.7762483e-002	  3.8631439e-002	  5.1636537e-002	  2.6402632e-002	  4.4526895e-002	  4.9176375e-002	  6.0740153e-002	  3.8727760e-002	  4.6076775e-002	  1.6684786e-001	  5.0163905e-002	  4.6052933e-002	  5.4333369e-002	  4.0402253e-002	  4.9877803e-002	  7.3830605e-002	  3.9328893e-002	  5.0817331e-002	
  2.3000000e+002	  5.3606033e-002	  3.9061228e-002	  4.6433767e-002	  4.4403076e-002	  4.1774432e-002	  5.8806896e-002	  3.6658605e-002	  3.5185019e-002	  4.7309240e-002	  2.5651773e-002	  4.0898323e-002	  4.4718901e-002	  5.9154193e-002	  3.5317103e-002	  4.1426500e-002	  1.6258510e-001	  4.5843124e-002	  4.1375160e-002	  5.2737713e-002	  3.6285400e-002	  4.5171579e-002	  7.2017193e-002	  3.5147349e-002	  4.6057860e-002	
  2.3100000e+002	  5.1945368e-002	  3.6166668e-002	  4.2551994e-002	  4.3070793e-002	  3.8256963e-002	  5.4645061e-002	  3.5535653e-002	  3.2108148e-002	  4.3419838e-002	  2.4864515e-002	  3.7642638e-002	  4.0742238e-002	  5.7615916e-002	  3.2267570e-002	  3.7250042e-002	  1.5847127e-001	  4.1999181e-002	  3.7218094e-002	  5.1212629e-002	  3.2692115e-002	  4.1004022e-002	  7.0190112e-002	  3.1460603e-002	  4.1828950e-002	
  2.3200000e+002	  5.0396919e-002	  3.3703645e-002	  3.9230824e-002	  4.1886965e-002	  3.5257181e-002	  5.1103910e-002	  3.4516176e-002	  2.9462179e-002	  4.0075938e-002	  2.4154981e-002	  3.4859975e-002	  3.7344138e-002	  5.6128025e-002	  2.9642900e-002	  3.3850034e-002	  1.5453545e-001	  3.8745085e-002	  3.3710003e-002	  4.9821059e-002	  2.9637019e-002	  3.7499587e-002	  6.8535805e-002	  2.8316816e-002	  3.8267771e-002	
  2.3300000e+002	  4.8964818e-002	  3.1512101e-002	  3.6326885e-002	  4.0768147e-002	  3.2633622e-002	  4.7973633e-002	  3.3465385e-002	  2.7169228e-002	  3.7120342e-002	  2.3476124e-002	  3.2454173e-002	  3.4367243e-002	  5.4757595e-002	  2.7355353e-002	  3.0809879e-002	  1.5073840e-001	  3.5932541e-002	  3.0693213e-002	  4.8502286e-002	  2.6994069e-002	  3.4447988e-002	  6.6942056e-002	  2.5603294e-002	  3.5183907e-002	
  2.3400000e+002	  4.7478676e-002	  2.9664516e-002	  3.3749104e-002	  3.9603392e-002	  3.0339559e-002	  4.5156956e-002	  3.2493432e-002	  2.5142034e-002	  3.4486612e-002	  2.2761981e-002	  3.0252139e-002	  3.1753063e-002	  5.3285281e-002	  2.5285880e-002	  2.8147380e-002	  1.4703401e-001	  3.3457756e-002	  2.8045336e-002	  4.7210852e-002	  2.4650892e-002	  3.1814734e-002	  6.5292994e-002	  2.3231506e-002	  3.2471657e-002	
  2.3500000e+002	  4.6234290e-002	  2.7992566e-002	  3.1538804e-002	  3.8671652e-002	  2.8453509e-002	  4.2739709e-002	  3.1613191e-002	  2.3470879e-002	  3.2212893e-002	  2.2195498e-002	  2.8476238e-002	  2.9495398e-002	  5.2048683e-002	  2.3634911e-002	  2.5909901e-002	  1.4362605e-001	  3.1460444e-002	  2.5804520e-002	  4.6120326e-002	  2.2746086e-002	  2.9540698e-002	  6.3890616e-002	  2.1302223e-002	  3.0169805e-002	
  2.3600000e+002	  4.4994672e-002	  2.6577473e-002	  2.9636224e-002	  3.7711143e-002	  2.6775519e-002	  4.0688992e-002	  3.0756315e-002	  2.2011916e-002	  3.0258814e-002	  2.1602154e-002	  2.6894887e-002	  2.7544339e-002	  5.0804297e-002	  2.2143523e-002	  2.3964882e-002	  1.4030822e-001	  2.9722373e-002	  2.3886045e-002	  4.5010567e-002	  2.1118323e-002	  2.7588526e-002	  6.2479814e-002	  1.9628684e-002	  2.8167248e-002	
  2.3700000e+002	  4.3754578e-002	  2.5332769e-002	  2.7994315e-002	  3.6803246e-002	  2.5345008e-002	  3.8843950e-002	  2.9913902e-002	  2.0770232e-002	  2.8547764e-002	  2.1017234e-002	  2.5520166e-002	  2.5860310e-002	  4.9572627e-002	  2.0858606e-002	  2.2328059e-002	  1.3717667e-001	  2.8247197e-002	  2.2239208e-002	  4.3945789e-002	  1.9712607e-002	  2.5937080e-002	  6.1158498e-002	  1.8180529e-002	  2.6418209e-002	
  2.3800000e+002	  4.2628924e-002	  2.4232864e-002	  2.6438554e-002	  3.5876433e-002	  2.4043401e-002	  3.7096024e-002	  2.9088497e-002	  1.9683361e-002	  2.6947021e-002	  2.0442804e-002	  2.4288654e-002	  2.4257024e-002	  4.8420429e-002	  1.9711812e-002	  2.0792484e-002	  1.3413223e-001	  2.6886622e-002	  2.0663897e-002	  4.2916934e-002	  1.8464247e-002	  2.4338086e-002	  5.9830666e-002	  1.6943137e-002	  2.4843375e-002	
  2.3900000e+002	  4.1630586e-002	  2.3288886e-002	  2.5264422e-002	  3.5162290e-002	  2.3080508e-002	  3.5779476e-002	  2.8432051e-002	  1.8843492e-002	  2.5710901e-002	  1.9981384e-002	  2.3340066e-002	  2.3021857e-002	  4.7451337e-002	  1.8833637e-002	  1.9631704e-002	  1.3143349e-001	  2.5911649e-002	  1.9536018e-002	  4.2059104e-002	  1.7617226e-002	  2.3169676e-002	  5.8696429e-002	  1.6018709e-002	  2.3610115e-002	
  2.4000000e+002	  4.0642262e-002	  2.2464116e-002	  2.4192810e-002	  3.4384569e-002	  2.2192001e-002	  3.4522533e-002	  2.7731101e-002	  1.8061161e-002	  2.4552822e-002	  1.9491514e-002	  2.2468249e-002	  2.1917661e-002	  4.6439648e-002	  1.8015067e-002	  1.8513362e-002	  1.2883774e-001	  2.5007725e-002	  1.8430392e-002	  4.1203658e-002	  1.6738892e-002	  2.2095998e-002	  5.7572842e-002	  1.5140216e-002	  2.2462050e-002	
  2.4100000e+002	  3.9664745e-002	  2.1719297e-002	  2.3221175e-002	  3.3634981e-002	  2.1351655e-002	  3.3390045e-002	  2.7019183e-002	  1.7316977e-002	  2.3525715e-002	  1.9004345e-002	  2.1664461e-002	  2.0876726e-002	  4.5464039e-002	  1.7228762e-002	  1.7594020e-002	  1.2630097e-001	  2.4213314e-002	  1.7542998e-002	  4.0356318e-002	  1.5990734e-002	  2.1148523e-002	  5.6489468e-002	  1.4358679e-002	  2.1492004e-002	
  2.4200000e+002	  3.8840135e-002	  2.1069686e-002	  2.2396882e-002	  3.2979012e-002	  2.0726999e-002	  3.2428583e-002	  2.6437918e-002	  1.6777674e-002	  2.2661050e-002	  1.8602689e-002	  2.1011035e-002	  2.0055612e-002	  4.4653257e-002	  1.6636372e-002	  1.6842365e-002	  1.2407303e-001	  2.3506800e-002	  1.6748746e-002	  3.9627075e-002	  1.5432835e-002	  2.0348072e-002	  5.5517038e-002	  1.3772329e-002	  2.0664692e-002	
  2.4300000e+002	  3.8043340e-002	  2.0522753e-002	  2.1670024e-002	  3.2419205e-002	  2.0183722e-002	  3.1601270e-002	  2.5925636e-002	  1.6341845e-002	  2.1914482e-002	  1.8220425e-002	  2.0464261e-002	  1.9297123e-002	  4.3848356e-002	  1.6127904e-002	  1.6184489e-002	  1.2195492e-001	  2.2994995e-002	  1.6125679e-002	  3.8949649e-002	  1.4986356e-002	  1.9680659e-002	  5.4629326e-002	  1.3295333e-002	  1.9953251e-002	
  2.4400000e+002	  3.7268957e-002	  1.9986788e-002	  2.1030267e-002	  3.1803608e-002	  1.9692103e-002	  3.0814171e-002	  2.5338173e-002	  1.5917142e-002	  2.1225452e-002	  1.7814318e-002	  1.9913038e-002	  1.8666585e-002	  4.3090185e-002	  1.5641848e-002	  1.5607357e-002	  1.1995077e-001	  2.2491296e-002	  1.5517394e-002	  3.8285891e-002	  1.4540990e-002	  1.9052505e-002	  5.3772608e-002	  1.2847900e-002	  1.9338926e-002	
