0.182038	0.089000	0.013083	-0.010500	3.288136	0.259854	0.216892	0.228421	0.203619	0.217394	0.203310	0.210255	0.194092	0.210509	0.208853	0.208095	0.201838	0.201127	0.194446	0.204045	0.203965	0.196578	0.227104	0.301594	0.339370	0.081564	0.157938	0.025748
0.196435	0.089000	0.013083	-0.010667	3.286299	0.259529	0.216823	0.228277	0.203563	0.217365	0.203315	0.210262	0.194103	0.210506	0.208858	0.208096	0.201837	0.201126	0.194447	0.204045	0.203965	0.196571	0.227103	0.301557	0.339367	0.081563	0.157940	0.025736
0.211192	0.089000	0.013083	-0.010833	3.284912	0.259742	0.216797	0.228204	0.203522	0.217360	0.203324	0.210274	0.194113	0.210519	0.208865	0.208100	0.201835	0.201129	0.194450	0.204051	0.203970	0.196570	0.227092	0.301538	0.339414	0.081562	0.157945	0.025725
0.225625	0.088917	0.013083	-0.010500	3.283762	0.259820	0.216747	0.228116	0.203498	0.217370	0.203321	0.210280	0.194120	0.210523	0.208869	0.208098	0.201834	0.201131	0.194453	0.204053	0.203969	0.196574	0.227081	0.301535	0.339469	0.081564	0.157952	0.025717
0.240246	0.088875	0.013208	-0.010500	3.282913	0.260247	0.216793	0.228097	0.203497	0.217401	0.203310	0.210274	0.194120	0.210512	0.208867	0.208093	0.201833	0.201132	0.194455	0.204051	0.203963	0.196581	0.227069	0.301524	0.339510	0.081568	0.157960	0.025711
0.254773	0.089083	0.013250	-0.010583	3.282007	0.260463	0.216786	0.228108	0.203476	0.217445	0.203294	0.210265	0.194114	0.210499	0.208862	0.208087	0.201832	0.201131	0.194453	0.204049	0.203958	0.196582	0.227064	0.301491	0.339509	0.081570	0.157966	0.025707
0.269269	0.089042	0.013167	-0.010583	3.281260	0.260323	0.216646	0.228138	0.203431	0.217477	0.203282	0.210259	0.194106	0.210491	0.208859	0.208085	0.201833	0.201131	0.194450	0.204047	0.203955	0.196580	0.227066	0.301463	0.339482	0.081571	0.157968	0.025705
0.284056	0.089125	0.013083	-0.010750	3.281179	0.259728	0.216521	0.228248	0.203489	0.217470	0.203281	0.210255	0.194105	0.210486	0.208861	0.208087	0.201836	0.201130	0.194446	0.204044	0.203953	0.196582	0.227070	0.301466	0.339501	0.081572	0.157969	0.025708
0.298358	0.088917	0.013250	-0.010500	3.282168	0.259504	0.216611	0.228405	0.203628	0.217453	0.203291	0.210252	0.194117	0.210487	0.208871	0.208093	0.201842	0.201132	0.194444	0.204042	0.203953	0.196581	0.227071	0.301480	0.339579	0.081573	0.157967	0.025716
0.313048	0.088917	0.013208	-0.010500	3.283739	0.259321	0.216303	0.228462	0.203668	0.217434	0.203292	0.210248	0.194127	0.210485	0.208874	0.208095	0.201844	0.201133	0.194440	0.204039	0.203954	0.196572	0.227071	0.301477	0.339643	0.081574	0.157965	0.025725
0.327671	0.089042	0.013208	-0.010667	3.284973	0.258978	0.215826	0.228435	0.203588	0.217443	0.203288	0.210250	0.194133	0.210488	0.208868	0.208093	0.201841	0.201133	0.194437	0.204036	0.203952	0.196558	0.227075	0.301457	0.339613	0.081575	0.157963	0.025735
0.341971	0.088958	0.013250	-0.010417	3.285133	0.258701	0.215527	0.228426	0.203505	0.217464	0.203284	0.210252	0.194133	0.210491	0.208863	0.208090	0.201841	0.201133	0.194435	0.204033	0.203948	0.196553	0.227081	0.301450	0.339589	0.081575	0.157960	0.025744
0.356888	0.089000	0.013417	-0.010583	3.284575	0.258534	0.215510	0.228494	0.203588	0.217512	0.203324	0.210256	0.194139	0.210499	0.208862	0.208091	0.201842	0.201132	0.194433	0.204033	0.203949	0.196558	0.227088	0.301449	0.339617	0.081573	0.157958	0.025751
0.371287	0.088958	0.013125	-0.010750	3.283622	0.258534	0.215845	0.228566	0.203706	0.217547	0.203366	0.210262	0.194145	0.210507	0.208863	0.208094	0.201843	0.201132	0.194437	0.204034	0.203954	0.196571	0.227096	0.301453	0.339709	0.081572	0.157954	0.025757
0.385750	0.088917	0.013250	-0.010333	3.283792	0.258937	0.216195	0.228615	0.203809	0.217561	0.203404	0.210273	0.194158	0.210520	0.208864	0.208100	0.201842	0.201135	0.194444	0.204039	0.203962	0.196585	0.227107	0.301462	0.339819	0.081572	0.157948	0.025763
0.400504	0.088792	0.013125	-0.010583	3.283991	0.259120	0.216298	0.228559	0.203774	0.217555	0.203401	0.210276	0.194158	0.210524	0.208865	0.208103	0.201840	0.201136	0.194448	0.204041	0.203969	0.196593	0.227096	0.301476	0.339808	0.081572	0.157939	0.025772
0.414935	0.088917	0.013208	-0.010500	3.283356	0.259010	0.216102	0.228429	0.203755	0.217584	0.203391	0.210264	0.194145	0.210515	0.208866	0.208099	0.201837	0.201131	0.194447	0.204039	0.203972	0.196586	0.227084	0.301475	0.339723	0.081572	0.157930	0.025781
0.429592	0.088833	0.013292	-0.010375	3.282523	0.258849	0.215719	0.228291	0.203763	0.217654	0.203395	0.210251	0.194130	0.210505	0.208868	0.208095	0.201836	0.201124	0.194443	0.204035	0.203971	0.196574	0.227073	0.301479	0.339666	0.081572	0.157922	0.025792
0.444023	0.088917	0.013250	-0.008583	3.282140	0.258680	0.215411	0.228264	0.203817	0.217745	0.203411	0.210252	0.194122	0.210506	0.208872	0.208093	0.201837	0.201119	0.194441	0.204033	0.203971	0.196568	0.227067	0.301481	0.339654	0.081572	0.157917	0.025804
0.458581	0.088833	0.013375	-0.009792	3.282157	0.258406	0.215191	0.228278	0.203777	0.217748	0.203402	0.210252	0.194114	0.210505	0.208873	0.208092	0.201835	0.201118	0.194438	0.204031	0.203969	0.196566	0.227066	0.301466	0.339654	0.081573	0.157914	0.025818
0.473338	0.088958	0.013167	-0.010417	3.282570	0.258127	0.215133	0.228280	0.203727	0.217694	0.203384	0.210250	0.194107	0.210500	0.208870	0.208089	0.201831	0.201120	0.194437	0.204029	0.203967	0.196570	0.227066	0.301452	0.339635	0.081573	0.157912	0.025834
0.487637	0.088833	0.013167	-0.010333	3.283062	0.258194	0.215541	0.228345	0.203710	0.217662	0.203377	0.210253	0.194105	0.210498	0.208867	0.208087	0.201831	0.201121	0.194438	0.204028	0.203965	0.196575	0.227071	0.301464	0.339621	0.081575	0.157910	0.025848
0.502358	0.089000	0.013292	-0.010417	3.282861	0.258033	0.215890	0.228371	0.203651	0.217655	0.203366	0.210273	0.194107	0.210501	0.208865	0.208087	0.201833	0.201119	0.194440	0.204030	0.203965	0.196576	0.227072	0.301469	0.339591	0.081578	0.157907	0.025861
0.516983	0.089000	0.013208	-0.010583	3.282219	0.257836	0.215857	0.228387	0.203577	0.217640	0.203350	0.210299	0.194107	0.210498	0.208862	0.208088	0.201833	0.201118	0.194439	0.204029	0.203965	0.196570	0.227070	0.301462	0.339546	0.081578	0.157902	0.025865
0.531252	0.089042	0.013125	-0.010500	3.282144	0.257810	0.215990	0.228391	0.203601	0.217673	0.203352	0.210330	0.194108	0.210501	0.208861	0.208090	0.201833	0.201119	0.194439	0.204031	0.203968	0.196566	0.227070	0.301471	0.339524	0.081577	0.157898	0.025864
0.546138	0.089000	0.013208	-0.010500	3.282404	0.258188	0.216357	0.228382	0.203725	0.217706	0.203385	0.210358	0.194119	0.210518	0.208863	0.208094	0.201833	0.201121	0.194439	0.204035	0.203977	0.196565	0.227065	0.301479	0.339488	0.081577	0.157895	0.025863
0.560600	0.089042	0.013208	-0.010917	3.282441	0.258509	0.216539	0.228253	0.203748	0.217684	0.203388	0.210359	0.194121	0.210520	0.208862	0.208095	0.201834	0.201122	0.194438	0.204035	0.203980	0.196554	0.227054	0.301458	0.339426	0.081576	0.157894	0.025866
0.575027	0.088875	0.013208	-0.010667	3.281886	0.258658	0.216428	0.228142	0.203649	0.217631	0.203360	0.210348	0.194115	0.210514	0.208858	0.208095	0.201834	0.201124	0.194438	0.204032	0.203979	0.196538	0.227039	0.301427	0.339362	0.081574	0.157896	0.025875
0.589690	0.089000	0.013167	-0.010500	3.281060	0.258768	0.216286	0.228074	0.203536	0.217589	0.203337	0.210333	0.194108	0.210506	0.208857	0.208094	0.201834	0.201124	0.194439	0.204030	0.203980	0.196524	0.227028	0.301398	0.339313	0.081573	0.157899	0.025898
0.604246	0.089000	0.013167	-0.010417	3.279785	0.258930	0.216182	0.227980	0.203452	0.217579	0.203325	0.210329	0.194106	0.210499	0.208860	0.208092	0.201835	0.201124	0.194441	0.204028	0.203984	0.196518	0.227020	0.301376	0.339300	0.081571	0.157902	0.025946
0.625729	0.088958	0.013125	-0.010417	3.280174	0.259293	0.216423	0.228001	0.203546	0.217554	0.203334	0.210319	0.194109	0.210489	0.208866	0.208085	0.201836	0.201120	0.194443	0.204027	0.203983	0.196531	0.227019	0.301392	0.339334	0.081571	0.157903	0.026062
0.651535	0.088917	0.013250	-0.010667	3.284308	0.260166	0.217552	0.228543	0.203920	0.217606	0.203365	0.210311	0.194126	0.210490	0.208874	0.208083	0.201842	0.201119	0.194450	0.204028	0.203988	0.196559	0.227052	0.301529	0.339464	0.081576	0.157899	0.026185
0.666158	0.088958	0.013167	-0.010417	3.286008	0.260374	0.218099	0.228718	0.203963	0.217697	0.203377	0.210317	0.194134	0.210498	0.208876	0.208088	0.201844	0.201123	0.194454	0.204028	0.203997	0.196573	0.227069	0.301559	0.339485	0.081579	0.157893	0.026235
0.680656	0.089000	0.013292	-0.010833	3.288112	0.260503	0.218238	0.228813	0.203881	0.217754	0.203385	0.210333	0.194137	0.210508	0.208881	0.208097	0.201846	0.201138	0.194457	0.204029	0.204006	0.196581	0.227080	0.301553	0.339464	0.081582	0.157888	0.026275
0.695117	0.088958	0.013167	-0.010500	3.289474	0.260756	0.218048	0.228839	0.203821	0.217792	0.203386	0.210353	0.194137	0.210514	0.208890	0.208106	0.201847	0.201155	0.194458	0.204036	0.204011	0.196584	0.227097	0.301542	0.339457	0.081585	0.157883	0.026301
0.710002	0.088958	0.013417	-0.010583	3.288006	0.260728	0.217823	0.228725	0.203807	0.217779	0.203382	0.210359	0.194142	0.210513	0.208890	0.208108	0.201846	0.201157	0.194457	0.204043	0.204015	0.196583	0.227114	0.301548	0.339500	0.081587	0.157880	0.026313
0.724235	0.088958	0.013083	-0.010500	3.286577	0.260651	0.217821	0.228550	0.203822	0.217726	0.203363	0.210352	0.194145	0.210512	0.208887	0.208107	0.201843	0.201153	0.194453	0.204046	0.204012	0.196580	0.227115	0.301541	0.339493	0.081588	0.157880	0.026312
0.738960	0.088917	0.013208	-0.010333	3.285589	0.260603	0.217814	0.228372	0.203819	0.217666	0.203341	0.210337	0.194143	0.210509	0.208884	0.208110	0.201840	0.201149	0.194448	0.204045	0.204005	0.196570	0.227100	0.301521	0.339419	0.081589	0.157883	0.026304
0.753585	0.088917	0.013167	-0.010583	3.284358	0.260493	0.217806	0.228360	0.203847	0.217659	0.203322	0.210318	0.194136	0.210505	0.208883	0.208112	0.201838	0.201141	0.194444	0.204041	0.203997	0.196556	0.227081	0.301480	0.339327	0.081589	0.157886	0.026293
0.767852	0.089000	0.013208	-0.010333	3.283244	0.260283	0.217787	0.228598	0.203850	0.217687	0.203322	0.210301	0.194130	0.210501	0.208879	0.208111	0.201839	0.201131	0.194440	0.204036	0.203990	0.196551	0.227070	0.301450	0.339286	0.081590	0.157887	0.026279
0.782769	0.088917	0.013042	-0.010333	3.282335	0.260206	0.217827	0.228933	0.203838	0.217713	0.203330	0.210286	0.194126	0.210494	0.208875	0.208107	0.201838	0.201124	0.194436	0.204032	0.203983	0.196552	0.227068	0.301422	0.339273	0.081590	0.157886	0.026261
0.797169	0.089000	0.013125	-0.010500	3.281797	0.260541	0.217732	0.229017	0.203825	0.217763	0.203329	0.210274	0.194122	0.210492	0.208873	0.208103	0.201836	0.201120	0.194435	0.204026	0.203980	0.196555	0.227077	0.301400	0.339276	0.081590	0.157883	0.026238
0.811627	0.088917	0.013083	-0.010417	3.281691	0.260937	0.217438	0.228988	0.203818	0.217786	0.203323	0.210271	0.194120	0.210492	0.208873	0.208103	0.201834	0.201119	0.194434	0.204024	0.203977	0.196554	0.227080	0.301393	0.339268	0.081590	0.157879	0.026214
0.826352	0.088833	0.013250	-0.010500	3.282223	0.261047	0.217021	0.228999	0.203820	0.217844	0.203344	0.210276	0.194121	0.210504	0.208876	0.208116	0.201835	0.201125	0.194436	0.204028	0.203975	0.196559	0.227081	0.301398	0.339262	0.081589	0.157875	0.026186
0.840813	0.089042	0.013208	-0.010667	3.282538	0.260985	0.216725	0.229028	0.203812	0.217890	0.203377	0.210273	0.194120	0.210508	0.208877	0.208126	0.201835	0.201129	0.194437	0.204031	0.203973	0.196562	0.227086	0.301411	0.339272	0.081587	0.157873	0.026160
0.855442	0.088958	0.013292	-0.010417	3.281134	0.260839	0.216413	0.228970	0.203733	0.217933	0.203377	0.210267	0.194117	0.210508	0.208877	0.208135	0.201833	0.201129	0.194437	0.204034	0.203972	0.196562	0.227088	0.301410	0.339310	0.081585	0.157875	0.026132
0.869935	0.088792	0.013167	-0.010500	3.279874	0.260706	0.216138	0.228847	0.203624	0.217951	0.203365	0.210264	0.194117	0.210507	0.208876	0.208136	0.201834	0.201129	0.194438	0.204039	0.203969	0.196562	0.227082	0.301384	0.339316	0.081584	0.157879	0.026107
0.884427	0.088792	0.013333	-0.010417	3.279499	0.260549	0.215914	0.228740	0.203567	0.217968	0.203362	0.210263	0.194123	0.210515	0.208880	0.208135	0.201837	0.201129	0.194441	0.204041	0.203966	0.196561	0.227075	0.301353	0.339296	0.081583	0.157885	0.026083
0.899219	0.088958	0.013000	-0.010583	3.279929	0.260792	0.215942	0.228709	0.203577	0.217934	0.203368	0.210260	0.194128	0.210522	0.208887	0.208129	0.201844	0.201129	0.194447	0.204038	0.203963	0.196556	0.227069	0.301361	0.339286	0.081581	0.157892	0.026057
0.913485	0.089000	0.013208	-0.010500	3.279346	0.260884	0.216013	0.228684	0.203631	0.217844	0.203365	0.210247	0.194128	0.210515	0.208888	0.208122	0.201846	0.201128	0.194448	0.204035	0.203962	0.196546	0.227066	0.301388	0.339312	0.081580	0.157899	0.026035
0.928237	0.089000	0.013292	-0.010417	3.278613	0.260546	0.215817	0.228595	0.203638	0.217737	0.203347	0.210230	0.194127	0.210505	0.208884	0.208115	0.201845	0.201126	0.194445	0.204029	0.203958	0.196537	0.227062	0.301393	0.339320	0.081579	0.157906	0.026010
0.942835	0.089000	0.013208	-0.010333	3.278584	0.260041	0.215869	0.228492	0.203653	0.217628	0.203332	0.210223	0.194130	0.210508	0.208885	0.208110	0.201844	0.201126	0.194442	0.204025	0.203954	0.196530	0.227062	0.301378	0.339313	0.081579	0.157916	0.025987
0.957131	0.088958	0.013375	-0.010333	3.279000	0.259744	0.216052	0.228439	0.203638	0.217592	0.203325	0.210233	0.194133	0.210515	0.208887	0.208108	0.201843	0.201125	0.194440	0.204025	0.203954	0.196529	0.227065	0.301374	0.339327	0.081577	0.157927	0.025965
0.972019	0.089000	0.013167	-0.010417	3.279487	0.259948	0.216453	0.228593	0.203627	0.217612	0.203324	0.210267	0.194141	0.210517	0.208885	0.208106	0.201842	0.201126	0.194440	0.204027	0.203958	0.196534	0.227078	0.301400	0.339368	0.081574	0.157940	0.025940
0.986477	0.089042	0.013000	-0.010500	3.279364	0.260194	0.216639	0.228927	0.203615	0.217617	0.203318	0.210285	0.194140	0.210516	0.208881	0.208105	0.201841	0.201127	0.194440	0.204028	0.203959	0.196538	0.227089	0.301430	0.339381	0.081572	0.157952	0.025918
1.000879	0.089292	0.013125	-0.010750	3.278697	0.260658	0.216931	0.229099	0.203643	0.217593	0.203323	0.210300	0.194136	0.210511	0.208879	0.208103	0.201841	0.201126	0.194444	0.204027	0.203957	0.196544	0.227099	0.301454	0.339398	0.081571	0.157964	0.025896
1.015567	0.090000	0.013208	-0.010583	3.277533	0.261022	0.216913	0.228973	0.203629	0.217552	0.203319	0.210303	0.194131	0.210504	0.208877	0.208098	0.201841	0.201120	0.194446	0.204023	0.203952	0.196540	0.227108	0.301461	0.339418	0.081572	0.157984	0.025874
1.030127	0.091583	0.013125	-0.010417	3.276134	0.260646	0.216611	0.228756	0.203584	0.217497	0.203307	0.210293	0.194127	0.210493	0.208872	0.208092	0.201838	0.201114	0.194445	0.204018	0.203945	0.196529	0.227103	0.301436	0.339403	0.081573	0.158036	0.025852
1.044688	0.094792	0.012958	-0.010500	3.275038	0.260163	0.216343	0.228740	0.203552	0.217452	0.203288	0.210282	0.194129	0.210486	0.208865	0.208084	0.201837	0.201109	0.194443	0.204015	0.203940	0.196522	0.227098	0.301425	0.339372	0.081574	0.158206	0.025831
1.059217	0.099542	0.013167	-0.010917	3.275087	0.260362	0.216253	0.228777	0.203552	0.217438	0.203288	0.210279	0.194133	0.210483	0.208862	0.208080	0.201838	0.201109	0.194445	0.204014	0.203941	0.196525	0.227098	0.301425	0.339358	0.081575	0.158664	0.025811
1.092171	0.114458	0.013167	-0.010333	3.278140	0.259818	0.215551	0.228341	0.203615	0.217461	0.203274	0.210259	0.194131	0.210468	0.208861	0.208070	0.201842	0.201104	0.194447	0.204011	0.203942	0.196540	0.227079	0.301393	0.339332	0.081583	0.162119	0.025766
1.106535	0.121417	0.013208	-0.010500	3.279154	0.259425	0.215347	0.228359	0.203653	0.217442	0.203265	0.210245	0.194119	0.210458	0.208860	0.208064	0.201838	0.201100	0.194442	0.204012	0.203940	0.196542	0.227067	0.301375	0.339298	0.081586	0.164951	0.025749
1.121029	0.127167	0.013042	-0.010417	3.280435	0.259226	0.215598	0.228625	0.203780	0.217424	0.203273	0.210233	0.194113	0.210455	0.208860	0.208063	0.201835	0.201099	0.194438	0.204014	0.203944	0.196550	0.227061	0.301367	0.339275	0.081587	0.168672	0.025734
1.135819	0.132708	0.013208	-0.010500	3.282025	0.259067	0.216184	0.228777	0.203998	0.217410	0.203293	0.210218	0.194118	0.210456	0.208859	0.208066	0.201835	0.201107	0.194440	0.204018	0.203954	0.196573	0.227065	0.301387	0.339310	0.081588	0.173620	0.025720
1.150085	0.137000	0.013375	-0.010583	3.285553	0.259085	0.216845	0.228937	0.204302	0.217424	0.203337	0.210222	0.194131	0.210462	0.208870	0.208070	0.201842	0.201118	0.194449	0.204028	0.203966	0.196605	0.227090	0.301458	0.339400	0.081590	0.178799	0.025709
1.164840	0.140875	0.013250	-0.010500	3.289652	0.259904	0.217703	0.229407	0.204818	0.217549	0.203440	0.210257	0.194171	0.210480	0.208895	0.208081	0.201856	0.201135	0.194468	0.204056	0.203983	0.196648	0.227139	0.301563	0.339523	0.081595	0.184459	0.025701
1.179465	0.144167	0.013333	-0.010500	3.292712	0.261010	0.218843	0.230130	0.205493	0.217950	0.203617	0.210335	0.194239	0.210524	0.208923	0.208106	0.201874	0.201156	0.194489	0.204091	0.204014	0.196704	0.227199	0.301697	0.339655	0.081603	0.190549	0.025695
1.193698	0.147167	0.013333	-0.010583	3.294960	0.262087	0.220106	0.231158	0.206597	0.218681	0.203896	0.210489	0.194346	0.210588	0.208972	0.208143	0.201904	0.201190	0.194526	0.204142	0.204069	0.196786	0.227287	0.301882	0.339832	0.081612	0.196166	0.025690
1.208683	0.149875	0.013500	-0.010667	3.297900	0.263205	0.222698	0.232670	0.208517	0.219895	0.204365	0.210782	0.194501	0.210697	0.209075	0.208205	0.201970	0.201249	0.194590	0.204230	0.204160	0.196913	0.227398	0.302161	0.340122	0.081623	0.202187	0.025685
1.223048	0.152417	0.014083	-0.010500	3.303097	0.265033	0.226426	0.234559	0.210290	0.221093	0.204899	0.211100	0.194684	0.210814	0.209167	0.208263	0.202032	0.201308	0.194656	0.204322	0.204251	0.197060	0.227543	0.302464	0.340489	0.081638	0.207702	0.025683
1.237542	0.154667	0.014708	-0.010500	3.308739	0.268018	0.230535	0.237338	0.211963	0.222246	0.205483	0.211457	0.194891	0.210987	0.209267	0.208356	0.202113	0.201387	0.194736	0.204432	0.204362	0.197262	0.227764	0.302800	0.341014	0.081669	0.213164	0.025683
1.252231	0.157083	0.015875	-0.010500	3.316623	0.273046	0.236340	0.241938	0.214314	0.223920	0.206293	0.212050	0.195210	0.211254	0.209473	0.208510	0.202229	0.201522	0.194876	0.204605	0.204553	0.197562	0.228059	0.303251	0.341731	0.081741	0.218539	0.025687
1.266662	0.159292	0.018250	-0.010583	3.326941	0.279009	0.242602	0.246974	0.216746	0.225610	0.207213	0.212657	0.195543	0.211519	0.209696	0.208664	0.202350	0.201669	0.195038	0.204795	0.204757	0.197898	0.228317	0.303688	0.342322	0.081884	0.223617	0.025698
1.281321	0.161250	0.021250	-0.008667	3.338373	0.285513	0.248209	0.251383	0.219107	0.227488	0.208161	0.213203	0.195872	0.211771	0.209906	0.208813	0.202464	0.201806	0.195183	0.204994	0.204961	0.198224	0.228571	0.304167	0.342864	0.082155	0.228611	0.025721
1.295781	0.163292	0.025083	-0.002792	3.348309	0.291251	0.253688	0.255795	0.221596	0.229904	0.209174	0.213811	0.196220	0.212084	0.210111	0.208981	0.202611	0.201961	0.195354	0.205197	0.205189	0.198586	0.228921	0.304782	0.343504	0.082636	0.233312	0.025746
1.310308	0.165250	0.030208	0.008292	3.356924	0.296529	0.259528	0.259929	0.224802	0.232426	0.210223	0.214467	0.196664	0.212484	0.210318	0.209155	0.202772	0.202132	0.195543	0.205422	0.205427	0.198914	0.229298	0.305548	0.344282	0.083369	0.237754	0.025769
1.325131	0.167083	0.036042	0.021292	3.364705	0.300818	0.264921	0.263819	0.227847	0.234466	0.211075	0.215102	0.197099	0.212838	0.210530	0.209309	0.202915	0.202272	0.195706	0.205621	0.205622	0.199208	0.229606	0.306248	0.344995	0.084520	0.242302	0.025789
1.339427	0.168583	0.041625	0.037208	3.375947	0.306062	0.270993	0.268638	0.231165	0.236547	0.212056	0.215769	0.197514	0.213190	0.210748	0.209482	0.203064	0.202425	0.195883	0.205814	0.205789	0.199517	0.229923	0.306912	0.345816	0.085964	0.246337	0.025804
1.354119	0.170583	0.047875	0.056917	3.392410	0.312367	0.277734	0.274044	0.234464	0.239099	0.213286	0.216518	0.197958	0.213599	0.211013	0.209693	0.203238	0.202592	0.196058	0.206016	0.205986	0.199841	0.230281	0.307629	0.346686	0.087993	0.250563	0.025814
1.368744	0.171917	0.054292	0.080458	3.405548	0.317514	0.283676	0.278509	0.236893	0.241253	0.214285	0.217236	0.198355	0.213939	0.211217	0.209877	0.203371	0.202755	0.196183	0.206230	0.206159	0.200124	0.230587	0.308199	0.347471	0.090349	0.254458	0.025818
1.382981	0.173333	0.060458	0.106417	3.417647	0.323056	0.289762	0.282288	0.239417	0.243043	0.215192	0.218011	0.198677	0.214273	0.211411	0.210065	0.203493	0.202937	0.196305	0.206439	0.206364	0.200454	0.230922	0.308775	0.348229	0.093021	0.258129	0.025820
1.397962	0.174708	0.066542	0.133208	3.432340	0.330757	0.296325	0.285020	0.242016	0.245114	0.216146	0.218904	0.199073	0.214687	0.211648	0.210281	0.203629	0.203120	0.196458	0.206669	0.206598	0.200812	0.231321	0.309456	0.349182	0.096390	0.261945	0.025820
1.412294	0.176083	0.072208	0.161875	3.443574	0.335391	0.301135	0.286573	0.244080	0.246891	0.216732	0.219472	0.199361	0.214955	0.211861	0.210416	0.203723	0.203222	0.196569	0.206817	0.206767	0.201022	0.231576	0.310032	0.349886	0.099830	0.265310	0.025819
1.426790	0.177125	0.078000	0.189875	3.451509	0.338180	0.304954	0.287891	0.246209	0.248535	0.217219	0.219992	0.199594	0.215188	0.212056	0.210532	0.203822	0.203308	0.196686	0.206924	0.206913	0.201229	0.231808	0.310558	0.350445	0.103442	0.268542	0.025820
1.441544	0.178375	0.083125	0.214333	3.459116	0.340283	0.309368	0.289861	0.248545	0.250386	0.218012	0.220634	0.199955	0.215557	0.212256	0.210688	0.203957	0.203455	0.196825	0.207049	0.207084	0.201494	0.232052	0.311101	0.350985	0.107511	0.271762	0.025822
1.455944	0.179208	0.088167	0.239167	3.463984	0.341633	0.312046	0.291824	0.250624	0.251787	0.218742	0.221261	0.200282	0.215978	0.212403	0.210833	0.204079	0.203602	0.196949	0.207154	0.207230	0.201726	0.232291	0.311518	0.351316	0.111661	0.274895	0.025827
1.470598	0.180125	0.093125	0.262625	3.468499	0.343588	0.313888	0.293781	0.252241	0.252871	0.219329	0.221913	0.200494	0.216272	0.212518	0.210945	0.204174	0.203712	0.197040	0.207239	0.207337	0.201968	0.232468	0.311847	0.351573	0.116020	0.277821	0.025837
