0.253427	0.100833	0.013833	0.018542	4.701823	0.260561	0.212163	0.229266	0.203309	0.219415	0.204364	0.211463	0.195270	0.211676	0.209657	0.208883	0.202698	0.202084	0.195545	0.205285	0.205298	0.198576	0.230475	0.327812	0.372717	0.082011	0.179475	0.051622	2.059708	12.587500	35.000000	97.748985
0.268021	0.100750	0.013833	0.018833	4.701647	0.260565	0.212163	0.229266	0.203308	0.219415	0.204365	0.211462	0.195270	0.211676	0.209658	0.208882	0.202698	0.202084	0.195545	0.205285	0.205298	0.198577	0.230475	0.327817	0.372728	0.082012	0.179513	0.051636	2.059708	12.575750	35.000000	97.789635
0.282515	0.100750	0.013500	0.018750	4.701469	0.260566	0.212162	0.229266	0.203308	0.219414	0.204366	0.211462	0.195270	0.211677	0.209659	0.208882	0.202697	0.202084	0.195545	0.205285	0.205298	0.198578	0.230476	0.327823	0.372740	0.082012	0.179501	0.051657	2.059708	12.555000	35.000000	97.764229
0.297304	0.100833	0.013708	0.018583	4.701261	0.260567	0.212160	0.229266	0.203308	0.219413	0.204367	0.211461	0.195270	0.211677	0.209660	0.208882	0.202698	0.202084	0.195545	0.205286	0.205297	0.198578	0.230476	0.327829	0.372747	0.082009	0.179329	0.051712	2.059707	12.541250	35.000000	97.759148
0.311602	0.100625	0.013500	0.018667	4.701095	0.260569	0.212158	0.229266	0.203309	0.219414	0.204367	0.211461	0.195271	0.211676	0.209661	0.208883	0.202697	0.202086	0.195546	0.205286	0.205297	0.198578	0.230476	0.327834	0.372753	0.082007	0.179033	0.051794	2.059705	12.541750	35.000000	97.764229
0.326258	0.100833	0.013917	0.018583	4.700957	0.260572	0.212156	0.229266	0.203310	0.219415	0.204369	0.211461	0.195271	0.211675	0.209660	0.208883	0.202697	0.202087	0.195547	0.205285	0.205297	0.198578	0.230475	0.327838	0.372754	0.082005	0.178680	0.051893	2.059705	12.524000	35.000000	97.764229
0.340983	0.101000	0.013875	0.019000	4.700821	0.260573	0.212155	0.229266	0.203310	0.219416	0.204370	0.211463	0.195271	0.211674	0.209659	0.208883	0.202697	0.202087	0.195547	0.205283	0.205296	0.198577	0.230475	0.327842	0.372755	0.082006	0.178338	0.051990	2.059704	12.479250	35.000000	97.774391
0.355154	0.100750	0.013792	0.018833	4.700713	0.260572	0.212155	0.229266	0.203309	0.219416	0.204370	0.211464	0.195272	0.211674	0.209660	0.208882	0.202697	0.202087	0.195547	0.205282	0.205295	0.198576	0.230475	0.327846	0.372757	0.082006	0.178055	0.052069	2.059704	12.467250	35.000000	97.754066
0.370102	0.100667	0.013667	0.019000	4.700612	0.260569	0.212155	0.229267	0.203308	0.219415	0.204371	0.211467	0.195274	0.211675	0.209660	0.208881	0.202698	0.202089	0.195548	0.205282	0.205294	0.198576	0.230475	0.327854	0.372758	0.082006	0.177834	0.052134	2.059704	12.432500	35.000000	97.774391
0.384567	0.100625	0.013875	0.018917	4.700513	0.260565	0.212156	0.229266	0.203308	0.219413	0.204371	0.211470	0.195276	0.211677	0.209660	0.208880	0.202699	0.202089	0.195548	0.205282	0.205294	0.198576	0.230474	0.327860	0.372756	0.082004	0.177745	0.052177	2.059703	12.429000	35.000000	97.784554
0.398898	0.100917	0.013750	0.018625	4.700440	0.260562	0.212156	0.229266	0.203308	0.219411	0.204371	0.211472	0.195276	0.211678	0.209659	0.208879	0.202700	0.202089	0.195550	0.205281	0.205293	0.198575	0.230474	0.327865	0.372753	0.082002	0.177684	0.052207	2.059701	12.396500	35.000000	97.784554
0.413752	0.100667	0.013833	0.018458	4.700408	0.260560	0.212156	0.229267	0.203308	0.219410	0.204369	0.211472	0.195277	0.211679	0.209659	0.208880	0.202701	0.202089	0.195550	0.205281	0.205293	0.198574	0.230474	0.327870	0.372746	0.082002	0.177612	0.052221	2.059700	12.387751	35.000000	97.738823
0.428146	0.101042	0.013750	0.018542	4.700418	0.260562	0.212156	0.229269	0.203308	0.219411	0.204368	0.211471	0.195277	0.211678	0.209658	0.208881	0.202701	0.202090	0.195550	0.205281	0.205294	0.198573	0.230471	0.327875	0.372736	0.082003	0.177553	0.052220	2.059700	12.385750	35.000000	97.784554
0.442775	0.100833	0.013833	0.018417	4.700444	0.260565	0.212155	0.229268	0.203307	0.219411	0.204367	0.211469	0.195276	0.211677	0.209658	0.208882	0.202702	0.202090	0.195550	0.205280	0.205294	0.198574	0.230468	0.327879	0.372723	0.082004	0.177545	0.052207	2.059700	12.355499	35.000000	97.774391
0.457302	0.100750	0.014042	0.018250	4.700466	0.260567	0.212154	0.229267	0.203305	0.219411	0.204366	0.211469	0.195275	0.211678	0.209658	0.208882	0.202701	0.202090	0.195551	0.205280	0.205294	0.198574	0.230465	0.327884	0.372714	0.082006	0.177621	0.052183	2.059700	12.357250	35.000000	97.769310
0.471765	0.101000	0.013917	0.018333	4.700473	0.260566	0.212154	0.229267	0.203305	0.219411	0.204365	0.211468	0.195275	0.211677	0.209659	0.208882	0.202700	0.202090	0.195551	0.205280	0.205294	0.198575	0.230464	0.327889	0.372707	0.082011	0.177698	0.052153	2.059700	12.371250	35.000000	97.764229
0.486652	0.100750	0.013917	0.018042	4.700456	0.260561	0.212154	0.229266	0.203305	0.219410	0.204365	0.211467	0.195275	0.211676	0.209659	0.208880	0.202700	0.202089	0.195551	0.205281	0.205293	0.198575	0.230464	0.327895	0.372702	0.082017	0.177710	0.052119	2.059701	12.345000	35.000000	97.779472
0.500852	0.101000	0.013958	0.018042	4.700445	0.260556	0.212155	0.229266	0.203306	0.219412	0.204365	0.211466	0.195275	0.211675	0.209659	0.208879	0.202700	0.202088	0.195551	0.205281	0.205294	0.198576	0.230464	0.327901	0.372698	0.082021	0.177708	0.052086	2.059701	12.302000	35.000000	97.748985
0.515642	0.100917	0.013750	0.018333	4.700448	0.260551	0.212157	0.229265	0.203306	0.219414	0.204364	0.211465	0.195274	0.211675	0.209659	0.208879	0.202700	0.202088	0.195549	0.205281	0.205296	0.198577	0.230466	0.327906	0.372691	0.082025	0.177739	0.052052	2.059700	12.273000	35.000000	97.774391
0.530235	0.101333	0.013917	0.018417	4.700456	0.260545	0.212157	0.229264	0.203307	0.219414	0.204365	0.211466	0.195273	0.211676	0.209659	0.208880	0.202700	0.202088	0.195547	0.205282	0.205296	0.198578	0.230468	0.327911	0.372682	0.082031	0.177848	0.052023	2.059700	12.273001	35.000000	97.759148
0.544404	0.100917	0.013917	0.018625	4.700480	0.260542	0.212157	0.229264	0.203307	0.219415	0.204365	0.211467	0.195272	0.211676	0.209659	0.208881	0.202699	0.202088	0.195546	0.205282	0.205296	0.198578	0.230469	0.327916	0.372673	0.082035	0.177970	0.051995	2.059701	12.242500	35.000000	97.764229
0.559383	0.101167	0.013708	0.018333	4.700507	0.260538	0.212157	0.229264	0.203307	0.219415	0.204365	0.211469	0.195272	0.211676	0.209658	0.208881	0.202698	0.202088	0.195546	0.205282	0.205295	0.198578	0.230469	0.327922	0.372662	0.082039	0.178059	0.051958	2.059701	12.238501	35.000000	97.794716
0.573850	0.101083	0.013625	0.018292	4.700515	0.260535	0.212157	0.229265	0.203307	0.219416	0.204365	0.211470	0.195273	0.211676	0.209658	0.208881	0.202699	0.202088	0.195547	0.205282	0.205294	0.198577	0.230467	0.327926	0.372649	0.082037	0.178095	0.051919	2.059700	12.224250	35.000000	97.769310
0.588246	0.101000	0.013750	0.018333	4.700528	0.260533	0.212157	0.229265	0.203307	0.219417	0.204365	0.211471	0.195275	0.211675	0.209658	0.208880	0.202699	0.202089	0.195547	0.205283	0.205292	0.198576	0.230464	0.327931	0.372636	0.082031	0.178097	0.051878	2.059700	12.208250	35.000000	97.789635
0.603035	0.101000	0.013750	0.018333	4.700572	0.260534	0.212156	0.229264	0.203307	0.219417	0.204364	0.211472	0.195276	0.211675	0.209658	0.208880	0.202699	0.202091	0.195547	0.205283	0.205292	0.198574	0.230462	0.327938	0.372623	0.082026	0.178056	0.051838	2.059699	12.211500	35.000000	97.784554
0.617396	0.101000	0.013833	0.018125	4.700610	0.260534	0.212156	0.229265	0.203308	0.219417	0.204362	0.211473	0.195275	0.211676	0.209659	0.208879	0.202700	0.202091	0.195548	0.205282	0.205293	0.198574	0.230461	0.327943	0.372609	0.082023	0.177985	0.051798	2.059699	12.200001	35.000000	97.748978
0.632090	0.101000	0.013958	0.018458	4.700638	0.260532	0.212156	0.229264	0.203308	0.219416	0.204361	0.211472	0.195273	0.211676	0.209660	0.208878	0.202701	0.202090	0.195548	0.205281	0.205293	0.198573	0.230461	0.327949	0.372597	0.082024	0.177916	0.051758	2.059699	12.188251	35.000000	97.738815
0.646585	0.101000	0.013833	0.018542	4.700668	0.260529	0.212156	0.229264	0.203309	0.219416	0.204362	0.211471	0.195273	0.211676	0.209660	0.208878	0.202702	0.202089	0.195549	0.205280	0.205292	0.198573	0.230461	0.327956	0.372590	0.082026	0.177891	0.051720	2.059697	12.194750	35.000000	97.748985
0.661012	0.101042	0.013917	0.018333	4.700704	0.260526	0.212156	0.229263	0.203310	0.219418	0.204363	0.211469	0.195273	0.211675	0.209661	0.208878	0.202704	0.202089	0.195548	0.205279	0.205291	0.198573	0.230460	0.327961	0.372582	0.082026	0.177961	0.051682	2.059695	12.183250	35.000000	97.743904
0.675931	0.101083	0.014083	0.018292	4.700741	0.260523	0.212157	0.229262	0.203310	0.219421	0.204363	0.211469	0.195272	0.211675	0.209661	0.208879	0.202705	0.202087	0.195547	0.205277	0.205290	0.198574	0.230457	0.327965	0.372569	0.082026	0.178140	0.051646	2.059692	12.166250	35.000000	97.769310
0.690167	0.100833	0.013958	0.018333	4.700777	0.260522	0.212156	0.229261	0.203310	0.219424	0.204363	0.211468	0.195272	0.211675	0.209661	0.208879	0.202704	0.202087	0.195547	0.205278	0.205290	0.198575	0.230454	0.327969	0.372558	0.082027	0.178326	0.051616	2.059691	12.174250	35.000000	97.759148
0.704890	0.100917	0.013833	0.018417	4.700825	0.260523	0.212156	0.229260	0.203310	0.219427	0.204363	0.211468	0.195273	0.211675	0.209661	0.208879	0.202702	0.202088	0.195547	0.205279	0.205291	0.198576	0.230452	0.327974	0.372547	0.082028	0.178505	0.051584	2.059691	12.163750	35.000000	97.713417
0.719515	0.100792	0.013750	0.018333	4.700879	0.260525	0.212154	0.229259	0.203310	0.219428	0.204362	0.211467	0.195274	0.211676	0.209661	0.208878	0.202701	0.202090	0.195548	0.205280	0.205291	0.198577	0.230448	0.327978	0.372537	0.082026	0.178662	0.051554	2.059691	12.157500	35.000000	97.769310
0.733715	0.101000	0.013667	0.018292	4.700937	0.260528	0.212152	0.229259	0.203310	0.219427	0.204361	0.211466	0.195275	0.211676	0.209661	0.208878	0.202700	0.202091	0.195548	0.205280	0.205292	0.198577	0.230445	0.327981	0.372529	0.082023	0.178797	0.051529	2.059691	12.162251	35.000000	97.769310
0.748733	0.101083	0.013667	0.018333	4.700995	0.260531	0.212151	0.229258	0.203310	0.219426	0.204360	0.211465	0.195274	0.211675	0.209661	0.208877	0.202699	0.202092	0.195549	0.205279	0.205292	0.198577	0.230445	0.327986	0.372525	0.082019	0.178935	0.051504	2.059691	12.154499	35.000000	97.743904
0.763129	0.100667	0.014167	0.018333	4.701027	0.260529	0.212151	0.229258	0.203310	0.219426	0.204360	0.211465	0.195273	0.211675	0.209661	0.208877	0.202700	0.202093	0.195549	0.205278	0.205292	0.198577	0.230444	0.327991	0.372520	0.082017	0.179056	0.051481	2.059690	12.150000	35.000000	97.764229
0.777525	0.100667	0.014000	0.018417	4.701058	0.260524	0.212151	0.229257	0.203309	0.219426	0.204360	0.211466	0.195273	0.211674	0.209661	0.208877	0.202700	0.202093	0.195549	0.205277	0.205290	0.198577	0.230445	0.327997	0.372517	0.082014	0.179181	0.051462	2.059689	12.162251	35.000000	97.769310
0.792313	0.100833	0.014000	0.018250	4.701086	0.260520	0.212151	0.229257	0.203308	0.219426	0.204360	0.211468	0.195273	0.211674	0.209661	0.208877	0.202700	0.202094	0.195550	0.205278	0.205289	0.198576	0.230444	0.328004	0.372515	0.082012	0.179299	0.051446	2.059689	12.153500	35.000000	97.728661
0.806710	0.101250	0.013875	0.018208	4.701104	0.260516	0.212150	0.229257	0.203308	0.219425	0.204359	0.211469	0.195272	0.211674	0.209661	0.208877	0.202699	0.202094	0.195550	0.205278	0.205290	0.198575	0.230443	0.328009	0.372514	0.082008	0.179384	0.051432	2.059689	12.148500	35.000000	97.830284
0.821371	0.101250	0.014000	0.018333	4.701129	0.260513	0.212150	0.229256	0.203307	0.219425	0.204360	0.211469	0.195272	0.211674	0.209661	0.208877	0.202699	0.202093	0.195550	0.205277	0.205290	0.198575	0.230442	0.328012	0.372510	0.082003	0.179425	0.051420	2.059688	12.148251	35.000000	97.743904
0.835865	0.101000	0.013750	0.018333	4.701187	0.260514	0.212149	0.229256	0.203307	0.219425	0.204361	0.211467	0.195271	0.211675	0.209662	0.208878	0.202700	0.202091	0.195549	0.205276	0.205291	0.198575	0.230441	0.328014	0.372503	0.081999	0.179426	0.051411	2.059687	12.140501	35.000000	97.804878
0.850294	0.101250	0.013875	0.018333	4.701271	0.260518	0.212150	0.229256	0.203308	0.219426	0.204362	0.211465	0.195271	0.211676	0.209662	0.208880	0.202700	0.202089	0.195548	0.205276	0.205290	0.198575	0.230439	0.328015	0.372497	0.081997	0.179413	0.051404	2.059686	12.142750	35.000000	97.774391
0.865179	0.100750	0.014000	0.018292	4.701352	0.260524	0.212150	0.229254	0.203308	0.219425	0.204363	0.211464	0.195271	0.211676	0.209661	0.208881	0.202700	0.202087	0.195548	0.205277	0.205290	0.198576	0.230438	0.328017	0.372490	0.082000	0.179402	0.051399	2.059686	12.154249	35.000000	97.743904
0.879446	0.101083	0.013750	0.018292	4.701425	0.260529	0.212150	0.229253	0.203308	0.219424	0.204363	0.211464	0.195272	0.211677	0.209660	0.208881	0.202700	0.202086	0.195549	0.205277	0.205291	0.198576	0.230436	0.328018	0.372486	0.082004	0.179397	0.051394	2.059687	12.141500	35.000000	97.748985
0.894138	0.101083	0.013833	0.018250	4.701488	0.260530	0.212150	0.229252	0.203307	0.219423	0.204363	0.211462	0.195272	0.211677	0.209660	0.208880	0.202699	0.202086	0.195549	0.205278	0.205292	0.198576	0.230434	0.328020	0.372481	0.082006	0.179373	0.051389	2.059687	12.304500	35.000000	97.774391
0.908792	0.100667	0.013833	0.018333	4.701500	0.260530	0.212150	0.229251	0.203306	0.219422	0.204362	0.211460	0.195272	0.211676	0.209659	0.208880	0.202698	0.202085	0.195549	0.205280	0.205292	0.198576	0.230433	0.328023	0.372479	0.082008	0.179283	0.051385	2.059687	12.436501	35.000000	97.769310
0.922998	0.101000	0.013833	0.018333	4.701439	0.260532	0.212150	0.229251	0.203306	0.219420	0.204363	0.211460	0.195273	0.211675	0.209659	0.208881	0.202699	0.202085	0.195549	0.205281	0.205293	0.198577	0.230433	0.328026	0.372481	0.082009	0.179152	0.051385	2.059689	12.402750	35.000000	97.733742
0.938012	0.100917	0.013833	0.018333	4.701358	0.260535	0.212149	0.229251	0.203305	0.219418	0.204363	0.211461	0.195272	0.211674	0.209660	0.208882	0.202699	0.202085	0.195550	0.205281	0.205293	0.198579	0.230433	0.328029	0.372488	0.082012	0.179007	0.051390	2.059690	12.368250	35.000000	97.754066
0.952313	0.101250	0.013917	0.018333	4.701267	0.260538	0.212148	0.229249	0.203305	0.219417	0.204363	0.211462	0.195272	0.211673	0.209661	0.208883	0.202699	0.202085	0.195550	0.205280	0.205293	0.198580	0.230433	0.328030	0.372494	0.082015	0.178906	0.051406	2.059691	12.355499	35.000000	97.774391
0.966840	0.101000	0.013708	0.018333	4.701189	0.260539	0.212147	0.229248	0.203305	0.219417	0.204362	0.211463	0.195272	0.211673	0.209661	0.208884	0.202699	0.202084	0.195550	0.205280	0.205293	0.198580	0.230434	0.328030	0.372499	0.082016	0.178872	0.051444	2.059691	12.323250	35.000000	97.748985
0.981562	0.101250	0.013750	0.018333	4.701132	0.260539	0.212147	0.229246	0.203305	0.219417	0.204363	0.211464	0.195274	0.211672	0.209660	0.208885	0.202698	0.202084	0.195549	0.205281	0.205293	0.198580	0.230436	0.328031	0.372505	0.082015	0.178861	0.051506	2.059691	12.301749	35.000000	97.733742
0.996025	0.101292	0.013833	0.018167	4.701076	0.260537	0.212147	0.229245	0.203305	0.219417	0.204363	0.211464	0.195275	0.211672	0.209660	0.208886	0.202697	0.202085	0.195549	0.205282	0.205293	0.198579	0.230436	0.328031	0.372508	0.082013	0.178860	0.051576	2.059691	12.292250	35.000000	97.794716
1.010648	0.101542	0.013708	0.018125	4.701024	0.260535	0.212147	0.229244	0.203305	0.219419	0.204363	0.211464	0.195274	0.211672	0.209659	0.208886	0.202697	0.202085	0.195549	0.205281	0.205292	0.198580	0.230436	0.328031	0.372513	0.082010	0.178962	0.051636	2.059690	12.241750	35.000000	97.774391
1.025144	0.102125	0.013750	0.017917	4.700996	0.260535	0.212147	0.229244	0.203305	0.219420	0.204363	0.211465	0.195274	0.211672	0.209658	0.208886	0.202696	0.202085	0.195550	0.205280	0.205293	0.198579	0.230436	0.328032	0.372516	0.082010	0.179531	0.051683	2.059689	12.235250	35.000000	97.743904
1.039575	0.102958	0.013583	0.017875	4.700992	0.260535	0.212147	0.229244	0.203305	0.219422	0.204363	0.211465	0.195275	0.211673	0.209658	0.208885	0.202696	0.202084	0.195550	0.205279	0.205294	0.198578	0.230435	0.328033	0.372518	0.082010	0.181036	0.051715	2.059689	12.230000	35.000000	97.733742
1.054461	0.104083	0.013667	0.018167	4.700993	0.260536	0.212147	0.229244	0.203306	0.219423	0.204364	0.211464	0.195276	0.211672	0.209657	0.208884	0.202695	0.202084	0.195550	0.205279	0.205295	0.198577	0.230435	0.328033	0.372518	0.082010	0.184581	0.051737	2.059690	12.212500	35.000000	97.774391
1.068727	0.104958	0.013792	0.018333	4.700973	0.260537	0.212146	0.229244	0.203306	0.219422	0.204364	0.211461	0.195276	0.211671	0.209657	0.208884	0.202694	0.202084	0.195549	0.205280	0.205296	0.198576	0.230435	0.328035	0.372518	0.082009	0.190248	0.051746	2.059691	12.206000	35.000000	97.754066
1.083415	0.106083	0.013833	0.018542	4.700933	0.260536	0.212146	0.229244	0.203306	0.219422	0.204364	0.211460	0.195277	0.211671	0.209657	0.208884	0.202696	0.202086	0.195547	0.205280	0.205295	0.198575	0.230435	0.328038	0.372523	0.082006	0.198667	0.051747	2.059692	12.207000	35.000000	97.774391
1.098073	0.107208	0.013667	0.018458	4.700892	0.260536	0.212146	0.229243	0.203306	0.219422	0.204364	0.211460	0.195278	0.211672	0.209657	0.208884	0.202697	0.202087	0.195547	0.205280	0.205294	0.198573	0.230435	0.328041	0.372530	0.082001	0.210736	0.051739	2.059693	12.194750	35.000000	97.754066
1.112277	0.108042	0.013375	0.018583	4.700876	0.260540	0.212146	0.229244	0.203306	0.219424	0.204363	0.211462	0.195278	0.211673	0.209658	0.208884	0.202699	0.202089	0.195548	0.205280	0.205294	0.198573	0.230435	0.328043	0.372536	0.081997	0.223838	0.051728	2.059694	12.195499	35.000000	97.754066
1.127227	0.109083	0.013750	0.018583	4.700866	0.260547	0.212148	0.229245	0.203308	0.219429	0.204363	0.211465	0.195278	0.211675	0.209658	0.208884	0.202700	0.202091	0.195548	0.205282	0.205295	0.198574	0.230437	0.328047	0.372544	0.081994	0.240307	0.051713	2.059695	12.182501	35.000000	97.733742
1.141721	0.109500	0.013667	0.018292	4.700899	0.260564	0.212158	0.229252	0.203314	0.219434	0.204364	0.211468	0.195279	0.211677	0.209659	0.208884	0.202701	0.202092	0.195550	0.205283	0.205298	0.198575	0.230440	0.328053	0.372555	0.081992	0.256546	0.051696	2.059696	12.162251	35.000000	97.733742
1.156052	0.110000	0.013792	0.018542	4.701145	0.260609	0.212179	0.229275	0.203332	0.219438	0.204367	0.211471	0.195281	0.211677	0.209662	0.208885	0.202702	0.202093	0.195552	0.205285	0.205300	0.198578	0.230444	0.328064	0.372577	0.081990	0.273450	0.051677	2.059698	12.178500	35.000000	97.769310
1.170808	0.110417	0.013875	0.018500	4.701671	0.260696	0.212214	0.229318	0.203355	0.219442	0.204371	0.211477	0.195284	0.211679	0.209666	0.208887	0.202704	0.202097	0.195555	0.205286	0.205302	0.198584	0.230451	0.328090	0.372623	0.081988	0.290571	0.051656	2.059699	12.169001	35.000000	97.784554
1.185273	0.110667	0.013875	0.018500	4.702108	0.260830	0.212282	0.229378	0.203384	0.219451	0.204376	0.211484	0.195287	0.211683	0.209671	0.208890	0.202706	0.202100	0.195558	0.205290	0.205306	0.198592	0.230461	0.328122	0.372683	0.081987	0.306656	0.051636	2.059700	12.160500	35.000000	97.748985
1.199896	0.111042	0.014208	0.018417	4.702673	0.261071	0.212481	0.229494	0.203457	0.219478	0.204385	0.211494	0.195293	0.211688	0.209676	0.208895	0.202708	0.202104	0.195563	0.205297	0.205314	0.198607	0.230478	0.328165	0.372760	0.081992	0.323061	0.051616	2.059701	12.175249	35.000000	97.743904
1.214423	0.111500	0.014542	0.018500	4.703825	0.261505	0.212849	0.229797	0.203645	0.219527	0.204407	0.211509	0.195304	0.211695	0.209683	0.208900	0.202713	0.202109	0.195570	0.205306	0.205326	0.198629	0.230504	0.328223	0.372877	0.082010	0.338837	0.051596	2.059702	12.153500	35.000000	97.759148
1.228885	0.111875	0.015458	0.018667	4.705588	0.262063	0.213346	0.230248	0.203836	0.219600	0.204439	0.211528	0.195316	0.211704	0.209692	0.208905	0.202719	0.202115	0.195579	0.205316	0.205341	0.198654	0.230535	0.328296	0.373017	0.082050	0.354159	0.051579	2.059704	12.146250	35.000000	97.743904
1.243771	0.112042	0.017333	0.019208	4.707548	0.262712	0.213920	0.230736	0.204025	0.219717	0.204477	0.211549	0.195330	0.211715	0.209701	0.208914	0.202727	0.202124	0.195590	0.205328	0.205360	0.198681	0.230575	0.328415	0.373198	0.082146	0.369197	0.051562	2.059705	12.149750	35.000000	97.754066
1.258006	0.112250	0.019500	0.020375	4.710213	0.263916	0.214758	0.231438	0.204239	0.219892	0.204537	0.211581	0.195355	0.211730	0.209715	0.208928	0.202738	0.202139	0.195606	0.205345	0.205383	0.198723	0.230636	0.328571	0.373413	0.082333	0.381979	0.051546	2.059706	12.140250	35.000000	97.754066
